,TimeSec,SleepLVL,HR
0,360,0,80
1,390,0,74
2,420,0,70
3,450,0,73
4,480,0,72
5,510,0,78
6,540,0,72
7,570,0,76
8,600,0,71
9,630,0,74
10,660,0,73
11,690,0,73
12,720,0,71
13,750,0,71
14,780,0,76
15,810,0,72
16,840,0,72
17,870,0,72
18,900,0,72
19,930,0,75
20,960,0,74
21,990,0,71
22,1020,0,69
23,1050,0,72
24,1080,0,69
25,1110,0,73
26,1140,0,68
27,1170,0,80
28,1200,0,76
29,1230,0,71
30,1260,0,72
31,1290,0,73
32,1320,0,71
33,1350,0,70
34,1380,0,71
35,1410,1,71
36,1440,1,69
37,1470,1,70
38,1500,1,69
39,1530,1,70
40,1560,2,70
41,1590,2,69
42,1620,2,71
43,1650,2,70
44,1680,2,68
45,1710,2,69
46,1740,2,71
47,1770,2,70
48,1800,2,71
49,1830,2,69
50,1860,2,69
51,1890,2,68
52,1920,2,70
53,1950,1,69
54,1980,2,68
55,2010,2,65
56,2040,2,68
57,2070,2,70
58,2100,2,68
59,2130,2,69
60,2160,2,70
61,2190,2,69
62,2220,2,72
63,2250,0,71
64,2280,0,77
65,2310,0,68
66,2340,1,68
67,2370,1,68
68,2400,2,69
69,2430,2,68
70,2460,2,73
71,2490,2,73
72,2520,2,72
73,2550,2,73
74,2580,2,70
75,2610,2,71
76,2640,2,70
77,2670,2,68
78,2700,2,70
79,2730,2,71
80,2760,2,69
81,2790,2,69
82,2820,2,71
83,2850,2,68
84,2880,2,70
85,2910,2,72
86,2940,2,72
87,2970,2,70
88,3000,3,69
89,3030,3,69
90,3060,3,70
91,3090,3,69
92,3120,3,72
93,3150,3,72
94,3180,3,74
95,3210,3,69
96,3240,3,72
97,3270,2,70
98,3300,2,72
99,3330,2,71
100,3360,2,65
101,3390,2,70
102,3420,2,69
103,3450,2,70
104,3480,2,72
105,3510,2,70
106,3540,2,70
107,3570,3,73
108,3600,3,69
109,3630,2,75
110,3660,2,71
111,3690,2,74
112,3720,2,70
113,3750,2,72
114,3780,2,68
115,3810,2,70
116,3840,2,70
117,3870,3,68
118,3900,3,71
119,3930,3,71
120,3960,3,71
121,3990,3,71
122,4020,3,72
123,4050,3,72
124,4080,3,72
125,4110,3,72
126,4140,2,72
127,4170,3,72
128,4200,3,72
129,4230,3,73
130,4260,3,73
131,4290,3,73
132,4320,3,73
133,4350,3,73
134,4380,3,73
135,4410,3,73
136,4440,3,73
137,4470,3,73
138,4500,3,72
139,4530,3,72
140,4560,3,72
141,4590,3,72
142,4620,3,72
143,4650,3,72
144,4680,3,72
145,4710,2,72
146,4740,2,72
147,4770,2,72
148,4800,3,72
149,4830,2,67
150,4860,3,67
151,4890,2,67
152,4920,3,67
153,4950,2,67
154,4980,2,67
155,5010,2,67
156,5040,2,67
157,5070,2,67
158,5100,2,67
159,5130,2,68
160,5160,2,68
161,5190,2,68
162,5220,2,68
163,5250,2,68
164,5280,2,68
165,5310,2,68
166,5340,2,68
167,5370,2,68
168,5400,2,75
169,5430,2,75
170,5460,2,75
171,5490,2,75
172,5520,2,75
173,5550,2,75
174,5580,5,75
175,5610,5,75
176,5640,5,75
177,5670,5,75
178,5700,5,75
179,5730,5,75
180,5760,5,75
181,5790,5,75
182,5820,5,75
183,5850,5,75
184,5880,5,75
185,5910,5,75
186,5940,5,75
187,5970,5,75
188,6000,5,75
189,6030,5,74
190,6060,5,74
191,6090,5,74
192,6120,5,74
193,6150,5,74
194,6180,5,74
195,6210,5,74
196,6240,5,74
197,6270,5,74
198,6300,5,74
199,6330,5,75
200,6360,5,75
201,6390,5,75
202,6420,5,75
203,6450,5,75
204,6480,5,75
205,6510,5,75
206,6540,5,75
207,6570,5,75
208,6600,5,72
209,6630,5,72
210,6660,5,72
211,6690,5,72
212,6720,5,72
213,6750,5,72
214,6780,5,72
215,6810,5,72
216,6840,5,72
217,6870,5,72
218,6900,5,71
219,6930,5,71
220,6960,5,71
221,6990,5,71
222,7020,5,71
223,7050,5,71
224,7080,5,71
225,7110,5,71
226,7140,5,71
227,7170,5,71
228,7200,5,72
229,7230,5,72
230,7260,5,72
231,7290,5,72
232,7320,5,72
233,7350,5,72
234,7380,5,72
235,7410,5,72
236,7440,5,72
237,7470,5,72
238,7500,5,69
239,7530,5,69
240,7560,5,69
241,7590,5,69
242,7620,2,69
243,7650,2,69
244,7680,2,69
245,7710,2,69
246,7740,2,69
247,7770,2,69
248,7800,2,69
249,7830,2,69
250,7860,2,69
251,7890,2,69
252,7920,2,69
253,7950,2,69
254,7980,2,69
255,8010,2,69
256,8040,2,69
257,8070,0,69
258,8100,1,70
259,8130,1,70
260,8160,1,70
261,8190,2,70
262,8220,2,70
263,8250,2,70
264,8280,2,70
265,8310,2,70
266,8340,2,70
267,8370,2,70
268,8400,2,70
269,8430,2,70
270,8460,2,70
271,8490,2,70
272,8520,2,70
273,8550,2,70
274,8580,2,70
275,8610,2,70
276,8640,2,70
277,8670,2,70
278,8700,2,69
279,8730,2,69
280,8760,2,69
281,8790,2,69
282,8820,3,69
283,8850,3,69
284,8880,3,69
285,8910,3,69
286,8940,3,69
287,8970,3,69
288,9000,3,69
289,9030,3,69
290,9060,3,69
291,9090,3,69
292,9120,3,69
293,9150,3,69
294,9180,3,69
295,9210,3,69
296,9240,3,69
297,9270,3,69
298,9300,3,67
299,9330,3,67
300,9360,3,67
301,9390,2,67
302,9420,2,67
303,9450,2,67
304,9480,2,67
305,9510,2,67
306,9540,2,67
307,9570,2,67
308,9600,3,67
309,9630,3,70
310,9660,3,70
311,9690,3,70
312,9720,3,70
313,9750,3,70
314,9780,3,70
315,9810,3,70
316,9840,3,70
317,9870,3,70
318,9900,3,70
319,9930,3,70
320,9960,2,70
321,9990,2,70
322,10020,3,70
323,10050,3,70
324,10080,3,70
325,10110,3,70
326,10140,3,70
327,10170,3,70
328,10200,3,71
329,10230,3,71
330,10260,3,71
331,10290,3,71
332,10320,3,71
333,10350,3,71
334,10380,3,71
335,10410,3,71
336,10440,3,71
337,10470,3,71
338,10500,3,71
339,10530,3,71
340,10560,3,69
341,10590,3,69
342,10620,3,69
343,10650,3,69
344,10680,3,69
345,10710,3,69
346,10740,2,69
347,10770,2,69
348,10800,2,69
349,10830,2,69
350,10860,2,68
351,10890,2,68
352,10920,2,68
353,10950,2,68
354,10980,2,68
355,11010,2,68
356,11040,2,68
357,11070,2,68
358,11100,2,68
359,11130,2,71
360,11160,2,71
361,11190,2,71
362,11220,2,71
363,11250,2,71
364,11280,2,71
365,11310,2,71
366,11340,2,71
367,11370,2,71
368,11400,2,71
369,11430,2,71
370,11460,2,69
371,11490,2,69
372,11520,2,69
373,11550,2,69
374,11580,5,69
375,11610,5,69
376,11640,5,69
377,11670,5,69
378,11700,5,69
379,11730,5,70
380,11760,5,70
381,11790,5,70
382,11820,5,70
383,11850,5,70
384,11880,5,70
385,11910,5,70
386,11940,5,70
387,11970,5,70
388,12000,5,70
389,12030,5,70
390,12060,5,70
391,12090,5,70
392,12120,5,70
393,12150,5,70
394,12180,5,70
395,12210,5,70
396,12240,5,70
397,12270,5,70
398,12300,5,70
399,12330,5,70
400,12360,5,71
401,12390,5,71
402,12420,5,71
403,12450,5,71
404,12480,5,71
405,12510,5,71
406,12540,5,71
407,12570,5,71
408,12600,5,71
409,12630,5,71
410,12660,0,71
411,12690,5,70
412,12720,0,70
413,12750,1,70
414,12780,1,70
415,12810,1,70
416,12840,2,70
417,12870,1,70
418,12900,1,70
419,12930,2,70
420,12960,2,68
421,12990,2,68
422,13020,2,68
423,13050,2,68
424,13080,2,68
425,13110,2,68
426,13140,2,68
427,13170,2,68
428,13200,2,68
429,13230,2,68
430,13260,2,68
431,13290,2,68
432,13320,2,68
433,13350,2,68
434,13380,2,68
435,13410,2,68
436,13440,2,68
437,13470,2,68
438,13500,2,68
439,13530,2,68
440,13560,2,68
441,13590,2,68
442,13620,2,68
443,13650,2,68
444,13680,2,68
445,13710,2,68
446,13740,2,68
447,13770,2,68
448,13800,2,68
449,13830,2,68
450,13860,2,68
451,13890,2,68
452,13920,2,68
453,13950,2,68
454,13980,2,68
455,14010,2,68
456,14040,2,68
457,14070,2,68
458,14100,1,68
459,14130,2,63
460,14160,2,63
461,14190,2,63
462,14220,2,63
463,14250,2,63
464,14280,2,63
465,14310,2,63
466,14340,2,63
467,14370,2,63
468,14400,2,63
469,14430,2,63
470,14460,2,61
471,14490,2,61
472,14520,2,61
473,14550,2,61
474,14580,2,61
475,14610,2,61
476,14640,2,61
477,14670,2,61
478,14700,1,61
479,14730,2,61
480,14760,2,61
481,14790,2,61
482,14820,2,63
483,14850,2,63
484,14880,2,63
485,14910,2,63
486,14940,2,63
487,14970,0,63
488,15000,1,63
489,15030,0,63
490,15060,1,63
491,15090,2,66
492,15120,2,66
493,15150,2,66
494,15180,2,66
495,15210,2,66
496,15240,2,66
497,15270,2,66
498,15300,2,66
499,15330,2,66
500,15360,2,66
501,15390,2,66
502,15420,2,66
503,15450,2,66
504,15480,2,66
505,15510,2,66
506,15540,5,66
507,15570,5,66
508,15600,5,67
509,15630,5,67
510,15660,5,67
511,15690,5,67
512,15720,5,67
513,15750,5,67
514,15780,5,67
515,15810,5,67
516,15840,5,67
517,15870,5,67
518,15900,5,67
519,15930,5,67
520,15960,5,67
521,15990,5,70
522,16020,5,70
523,16050,5,70
524,16080,5,70
525,16110,5,70
526,16140,5,70
527,16170,5,70
528,16200,5,70
529,16230,5,70
530,16260,5,70
531,16290,5,70
532,16320,5,70
533,16350,5,70
534,16380,5,70
535,16410,5,70
536,16440,5,70
537,16470,5,70
538,16500,5,70
539,16530,5,73
540,16560,5,73
541,16590,5,73
542,16620,5,73
543,16650,5,73
544,16680,5,73
545,16710,5,73
546,16740,5,73
547,16770,5,73
548,16800,5,73
549,16830,5,73
550,16860,5,71
551,16890,5,71
552,16920,5,71
553,16950,5,71
554,16980,5,71
555,17010,5,71
556,17040,5,71
557,17070,5,71
558,17100,5,71
559,17130,5,72
560,17160,5,72
561,17190,5,72
562,17220,5,72
563,17250,5,72
564,17280,5,72
565,17310,5,72
566,17340,5,72
567,17370,5,72
568,17400,5,72
569,17430,5,72
570,17460,5,68
571,17490,5,68
572,17520,2,68
573,17550,2,68
574,17580,2,68
575,17610,2,68
576,17640,2,68
577,17670,2,68
578,17700,2,68
579,17730,2,68
580,17760,2,69
581,17790,2,69
582,17820,2,69
583,17850,2,69
584,17880,2,69
585,17910,2,69
586,17940,1,69
587,17970,2,69
588,18000,2,70
589,18030,2,70
590,18060,2,70
591,18090,2,70
