,TimeSec,SleepLVL,HR
0,540,0,67
1,570,0,73
2,600,0,64
3,630,0,63
4,660,0,63
5,690,0,62
6,720,0,61
7,750,0,62
8,780,0,63
9,810,0,64
10,840,0,62
11,870,0,64
12,900,0,63
13,930,0,65
14,960,0,65
15,990,0,61
16,1020,0,66
17,1050,0,60
18,1080,0,74
19,1110,0,60
20,1140,0,61
21,1170,0,60
22,1200,0,61
23,1230,0,59
24,1260,0,69
25,1290,0,71
26,1320,0,64
27,1350,0,63
28,1380,0,65
29,1410,0,63
30,1440,0,63
31,1470,0,68
32,1500,0,61
33,1530,0,61
34,1560,0,63
35,1590,0,62
36,1620,0,62
37,1650,0,62
38,1680,0,61
39,1710,0,68
40,1740,0,60
41,1770,0,59
42,1800,0,59
43,1830,0,64
44,1860,0,59
45,1890,0,59
46,1920,0,60
47,1950,0,61
48,1980,0,60
49,2010,0,58
50,2040,0,59
51,2070,0,59
52,2100,0,59
53,2130,0,59
54,2160,0,58
55,2190,0,59
56,2220,0,57
57,2250,0,56
58,2280,0,58
59,2310,0,57
60,2340,0,58
61,2370,0,56
62,2400,0,57
63,2430,0,58
64,2460,0,58
65,2490,0,61
66,2520,0,58
67,2550,0,56
68,2580,0,58
69,2610,0,59
70,2640,0,62
71,2670,0,64
72,2700,1,62
73,2730,1,59
74,2760,1,57
75,2790,1,58
76,2820,2,58
77,2850,2,57
78,2880,2,59
79,2910,2,65
80,2940,2,59
81,2970,2,58
82,3000,2,59
83,3030,2,59
84,3060,2,58
85,3090,2,60
86,3120,2,60
87,3150,2,60
88,3180,0,60
89,3210,2,67
90,3240,2,68
91,3270,2,62
92,3300,2,64
93,3330,2,59
94,3360,2,60
95,3390,2,60
96,3420,2,59
97,3450,2,60
98,3480,2,59
99,3510,2,60
100,3540,2,59
101,3570,2,61
102,3600,2,61
103,3630,2,62
104,3660,2,60
105,3690,2,61
106,3720,2,60
107,3750,3,62
108,3780,3,61
109,3810,3,62
110,3840,3,60
111,3870,3,61
112,3900,3,61
113,3930,3,62
114,3960,3,61
115,3990,3,62
116,4020,3,62
117,4050,3,63
118,4080,3,63
119,4110,3,63
120,4140,3,63
121,4170,3,63
122,4200,3,63
123,4230,3,62
124,4260,3,64
125,4290,3,61
126,4320,3,64
127,4350,3,59
128,4380,3,61
129,4410,3,61
130,4440,3,62
131,4470,3,63
132,4500,3,62
133,4530,3,62
134,4560,3,61
135,4590,3,64
136,4620,3,63
137,4650,3,62
138,4680,3,64
139,4710,3,64
140,4740,2,63
141,4770,2,75
142,4800,2,58
143,4830,2,61
144,4860,2,61
145,4890,2,61
146,4920,2,60
147,4950,2,62
148,4980,2,64
149,5010,2,63
150,5040,2,61
151,5070,2,61
152,5100,2,60
153,5130,2,61
154,5160,2,62
155,5190,2,62
156,5220,2,63
157,5250,2,63
158,5280,2,64
159,5310,2,64
160,5340,2,64
161,5370,2,65
162,5400,2,64
163,5430,2,64
164,5460,2,64
165,5490,2,65
166,5520,2,66
167,5550,2,64
168,5580,3,66
169,5610,3,66
170,5640,3,64
171,5670,3,66
172,5700,3,64
173,5730,3,65
174,5760,3,65
175,5790,3,66
176,5820,3,66
177,5850,3,66
178,5880,3,67
179,5910,3,67
180,5940,3,66
181,5970,3,67
182,6000,3,67
183,6030,3,66
184,6060,3,68
185,6090,3,67
186,6120,3,64
187,6150,3,64
188,6180,3,67
189,6210,3,65
190,6240,3,66
191,6270,3,68
192,6300,3,68
193,6330,3,68
194,6360,3,68
195,6390,3,68
196,6420,3,68
197,6450,3,67
198,6480,3,68
199,6510,3,68
200,6540,3,67
201,6570,3,68
202,6600,3,68
203,6630,3,69
204,6660,3,69
205,6690,3,68
206,6720,3,68
207,6750,3,68
208,6780,3,68
209,6810,3,68
210,6840,3,70
211,6870,3,68
212,6900,3,69
213,6930,3,67
214,6960,3,68
215,6990,3,69
216,7020,3,70
217,7050,3,69
218,7080,3,68
219,7110,3,68
220,7140,3,70
221,7170,3,69
222,7200,3,70
223,7230,3,70
224,7260,3,70
225,7290,3,71
226,7320,3,69
227,7350,3,70
228,7380,3,70
229,7410,2,67
230,7440,2,70
231,7470,0,68
232,7500,0,64
233,7530,1,60
234,7560,2,68
235,7590,2,66
236,7620,2,69
237,7650,2,68
238,7680,2,76
239,7710,2,79
240,7740,2,76
241,7770,2,75
242,7800,2,73
243,7830,2,76
244,7860,2,75
245,7890,2,75
246,7920,5,70
247,7950,5,73
248,7980,5,77
249,8010,5,76
250,8040,5,77
251,8070,5,74
252,8100,5,77
253,8130,5,75
254,8160,5,82
255,8190,5,77
256,8220,5,80
257,8250,5,78
258,8280,5,73
259,8310,5,76
260,8340,5,73
261,8370,5,80
262,8400,5,76
263,8430,5,74
264,8460,5,76
265,8490,5,78
266,8520,5,79
267,8550,5,77
