,TimeSec,SleepLVL,HR
0,330,0,68
1,360,0,68
2,390,0,73
3,420,0,65
4,450,0,65
5,480,0,66
6,510,0,65
7,540,0,65
8,570,0,65
9,600,0,68
10,630,1,66
11,660,1,66
12,690,1,63
13,720,1,74
14,750,1,65
15,780,1,63
16,810,1,63
17,840,1,64
18,870,1,64
19,900,1,64
20,930,0,64
21,960,0,64
22,990,1,75
23,1020,0,66
24,1050,0,75
25,1080,1,79
26,1110,2,68
27,1140,2,62
28,1170,2,62
29,1200,2,62
30,1230,2,61
31,1260,2,60
32,1290,2,61
33,1320,2,60
34,1350,2,62
35,1380,2,59
36,1410,2,59
37,1440,2,59
38,1470,2,60
39,1500,2,59
40,1530,2,59
41,1560,2,59
42,1590,2,60
43,1620,2,59
44,1650,2,61
45,1680,2,58
46,1710,2,61
47,1740,2,59
48,1770,2,58
49,1800,2,59
50,1830,2,59
51,1860,2,59
52,1890,2,59
53,1920,2,59
54,1950,2,59
55,1980,2,59
56,2010,2,59
57,2040,2,59
58,2070,2,62
59,2100,2,62
60,2130,2,60
61,2160,2,61
62,2190,2,61
63,2220,2,60
64,2250,2,61
65,2280,2,61
66,2310,2,62
67,2340,2,62
68,2370,2,60
69,2400,2,61
70,2430,2,63
71,2460,3,63
72,2490,3,62
73,2520,3,64
74,2550,3,63
75,2580,3,63
76,2610,3,63
77,2640,3,62
78,2670,3,62
79,2700,3,62
80,2730,3,62
81,2760,3,63
82,2790,3,63
83,2820,3,63
84,2850,3,62
85,2880,3,63
86,2910,3,64
87,2940,3,63
88,2970,3,63
89,3000,3,63
90,3030,3,64
91,3060,3,64
92,3090,3,64
93,3120,3,65
94,3150,3,64
95,3180,3,64
96,3210,3,64
97,3240,3,64
98,3270,3,64
99,3300,3,61
100,3330,3,61
101,3360,3,63
102,3390,3,61
103,3420,3,63
104,3450,3,62
105,3480,3,63
106,3510,3,65
107,3540,3,63
108,3570,3,64
109,3600,3,63
110,3630,3,65
111,3660,2,62
112,3690,3,67
113,3720,3,65
114,3750,2,62
115,3780,2,61
116,3810,3,62
117,3840,2,64
118,3870,3,62
119,3900,3,64
