,TimeSec,SleepLVL,HR
0,30,0,55.0
1,60,0,59.0
2,90,0,57.0
3,120,0,58.0
4,150,0,61.0
5,180,0,77.0
6,210,0,74.0
7,240,0,61.0
8,270,0,60.0
9,300,0,72.0
10,330,0,60.0
11,360,0,60.0
12,390,0,59.0
13,420,1,60.0
14,450,1,58.0
15,480,1,59.0
16,510,1,61.0
17,540,0,59.0
18,570,1,60.0
19,600,1,58.0
20,630,0,59.0
21,660,0,59.0
22,690,1,59.0
23,720,1,59.0
24,750,1,60.0
25,780,1,62.0
26,810,1,60.0
27,840,2,56.0
28,870,2,57.0
29,900,2,58.0
30,930,2,58.0
31,960,2,59.0
32,990,1,59.0
33,1020,0,58.0
34,1050,1,56.0
35,1080,2,57.0
36,1110,2,57.0
37,1140,2,56.0
38,1170,2,59.0
39,1200,2,58.0
40,1230,2,59.0
41,1260,2,58.0
42,1290,2,60.0
43,1320,2,63.0
44,1350,2,62.0
45,1380,2,62.0
46,1410,2,61.0
47,1440,2,62.0
48,1470,2,62.0
49,1500,2,62.0
50,1530,2,62.0
51,1560,2,62.0
52,1590,2,62.0
53,1620,2,64.0
54,1650,2,63.0
55,1680,2,62.0
56,1710,2,63.0
57,1740,3,63.0
58,1770,3,64.0
59,1800,3,64.0
60,1830,3,63.0
61,1860,3,64.0
62,1890,0,63.0
63,1920,0,62.0
64,1950,0,62.0
65,1980,0,55.0
66,2010,1,58.0
67,2040,1,56.0
68,2070,1,57.0
69,2100,1,57.0
70,2130,1,58.0
71,2160,1,54.0
72,2190,1,58.0
73,2220,1,61.0
74,2250,1,57.0
75,2280,2,57.0
76,2310,1,55.0
77,2340,2,60.0
78,2370,2,58.0
79,2400,2,59.0
80,2430,2,59.0
81,2460,2,59.0
82,2490,2,60.0
83,2520,2,60.0
84,2550,2,61.0
85,2580,2,61.0
86,2610,2,62.0
87,2640,2,63.0
88,2670,2,63.0
89,2700,2,64.0
90,2730,2,60.0
91,2760,2,65.0
92,2790,2,63.0
93,2820,3,63.0
94,2850,3,65.0
95,2880,3,65.0
96,2910,3,65.0
97,2940,3,65.0
98,2970,3,65.0
99,3000,3,65.0
100,3030,3,65.0
101,3060,3,64.0
102,3090,3,65.0
103,3120,4,65.0
104,3150,4,65.0
105,3180,4,64.0
106,3210,0,67.0
107,3240,2,78.0
108,3270,2,85.0
109,3300,3,55.0
110,3330,2,54.0
111,3360,2,59.0
