,TimeSec,SleepLVL,HR
0,840,0,70
1,870,0,68
2,900,0,66
3,930,0,64
4,960,0,65
5,990,0,68
6,1020,0,64
7,1050,0,68
8,1080,0,63
9,1110,0,63
10,1140,0,63
11,1170,0,65
12,1200,0,60
13,1230,0,59
14,1260,0,59
15,1290,0,60
16,1320,0,59
17,1350,0,61
18,1380,1,62
19,1410,1,61
20,1440,1,61
21,1470,1,65
22,1500,1,61
23,1530,1,60
24,1560,1,60
25,1590,1,60
26,1620,1,57
27,1650,2,56
28,1680,2,57
29,1710,2,58
30,1740,2,58
31,1770,2,58
32,1800,2,60
33,1830,2,61
34,1860,2,63
35,1890,2,64
36,1920,2,61
37,1950,2,61
38,1980,2,61
39,2010,2,61
40,2040,2,62
41,2070,2,62
42,2100,2,61
43,2130,2,61
44,2160,2,62
45,2190,2,62
46,2220,2,62
47,2250,2,62
48,2280,2,61
49,2310,2,62
50,2340,2,63
51,2370,2,61
52,2400,2,61
53,2430,2,62
54,2460,2,61
55,2490,3,62
56,2520,2,62
57,2550,2,61
58,2580,2,61
59,2610,2,61
60,2640,2,63
61,2670,2,63
62,2700,3,63
63,2730,3,63
64,2760,3,63
65,2790,3,63
66,2820,3,62
67,2850,3,62
68,2880,3,62
69,2910,3,62
70,2940,3,62
71,2970,3,63
72,3000,3,63
73,3030,3,63
74,3060,3,62
75,3090,3,62
76,3120,3,63
77,3150,3,63
78,3180,3,64
79,3210,3,64
80,3240,3,64
81,3270,3,65
82,3300,3,65
83,3330,3,65
84,3360,3,64
85,3390,3,64
86,3420,3,65
87,3450,3,65
88,3480,3,64
89,3510,3,65
90,3540,3,66
91,3570,3,65
92,3600,3,66
93,3630,3,66
94,3660,3,67
95,3690,3,67
96,3720,3,67
97,3750,3,66
98,3780,3,64
99,3810,3,66
100,3840,3,65
101,3870,3,66
102,3900,3,67
103,3930,3,67
104,3960,0,67
105,3990,1,74
106,4020,1,66
107,4050,2,68
108,4080,2,65
109,4110,2,66
110,4140,2,68
111,4170,2,64
112,4200,2,65
113,4230,2,65
114,4260,2,65
115,4290,2,64
116,4320,1,67
117,4350,2,68
118,4380,2,65
119,4410,2,66
120,4440,2,65
121,4470,2,61
122,4500,2,65
123,4530,2,63
124,4560,2,63
125,4590,2,66
126,4620,2,64
127,4650,2,66
128,4680,2,64
129,4710,2,65
130,4740,2,65
131,4770,2,65
132,4800,2,65
133,4830,2,64
134,4860,2,64
135,4890,2,66
136,4920,2,64
137,4950,2,65
138,4980,2,65
139,5010,2,66
140,5040,2,66
141,5070,2,65
142,5100,2,65
143,5130,2,70
144,5160,2,65
145,5190,2,67
146,5220,2,64
147,5250,2,65
148,5280,2,66
149,5310,2,66
150,5340,2,67
151,5370,2,66
152,5400,2,68
153,5430,2,68
154,5460,2,66
155,5490,2,65
156,5520,2,67
157,5550,2,68
158,5580,2,69
159,5610,2,68
160,5640,2,71
161,5670,2,71
162,5700,2,67
163,5730,2,66
164,5760,2,65
165,5790,2,66
166,5820,2,67
167,5850,2,68
168,5880,2,67
169,5910,2,68
170,5940,2,67
171,5970,2,66
172,6000,2,68
173,6030,2,68
174,6060,2,68
175,6090,2,67
176,6120,2,68
177,6150,2,70
178,6180,2,77
179,6210,2,71
180,6240,0,74
181,6270,0,75
182,6300,1,63
183,6330,1,62
184,6360,1,62
185,6390,2,61
186,6420,2,64
187,6450,2,63
188,6480,2,63
189,6510,2,62
190,6540,2,62
191,6570,2,63
192,6600,2,60
193,6630,2,61
194,6660,2,63
195,6690,2,65
196,6720,2,63
197,6750,2,63
198,6780,5,67
199,6810,5,68
200,6840,5,72
201,6870,5,67
202,6900,5,71
203,6930,5,60
204,6960,5,68
205,6990,5,77
206,7020,5,72
207,7050,5,68
208,7080,5,70
209,7110,5,73
210,7140,5,71
211,7170,5,77
212,7200,5,71
213,7230,5,71
214,7260,5,68
215,7290,5,72
216,7320,5,72
217,7350,5,75
218,7380,5,83
219,7410,5,76
220,7440,5,81
221,7470,5,69
222,7500,5,70
223,7530,5,75
224,7560,5,69
225,7590,5,76
226,7620,5,78
227,7650,5,77
228,7680,5,75
229,7710,5,67
230,7740,5,73
231,7770,1,71
232,7800,1,65
233,7830,1,66
234,7860,2,73
235,7890,2,67
236,7920,2,70
237,7950,2,67
238,7980,2,65
239,8010,2,63
240,8040,2,68
241,8070,2,68
242,8100,2,70
243,8130,2,68
244,8160,2,69
245,8190,0,67
246,8220,1,77
