,TimeSec,SleepLVL,HR
0,30,0,60.0
1,60,0,55.0
2,90,0,55.0
3,120,0,54.0
4,150,0,54.0
5,180,0,56.0
6,210,0,55.0
7,240,0,53.0
8,270,0,52.0
9,300,0,53.0
10,330,0,55.0
11,360,0,54.0
12,390,0,58.0
13,420,0,57.0
14,450,0,65.0
15,480,0,57.0
16,510,0,58.0
17,540,0,60.0
18,570,0,58.0
19,600,0,57.0
20,630,0,55.0
21,660,0,68.0
22,690,0,55.0
23,720,0,52.0
24,750,0,52.0
25,780,1,52.0
26,810,1,55.0
27,840,1,52.0
28,870,1,51.0
29,900,1,51.0
30,930,1,52.0
31,960,1,53.0
32,990,1,51.0
33,1020,1,55.0
34,1050,1,53.0
35,1080,1,53.0
36,1110,2,56.0
37,1140,2,52.0
38,1170,2,54.0
39,1200,2,53.0
40,1230,2,52.0
41,1260,2,52.0
42,1290,2,51.0
43,1320,2,52.0
44,1350,2,52.0
45,1380,2,52.0
46,1410,2,52.0
47,1440,2,52.0
48,1470,2,51.0
49,1500,2,52.0
50,1530,2,52.0
51,1560,2,53.0
52,1590,2,53.0
53,1620,2,52.0
54,1650,2,52.0
55,1680,2,52.0
56,1710,2,52.0
57,1740,2,52.0
58,1770,2,54.0
59,1800,2,53.0
60,1830,2,52.0
61,1860,2,52.0
62,1890,2,53.0
63,1920,2,54.0
64,1950,2,53.0
65,1980,2,53.0
66,2010,2,52.0
67,2040,2,52.0
68,2070,2,53.0
69,2100,2,53.0
70,2130,2,52.0
71,2160,2,52.0
72,2190,2,52.0
73,2220,2,53.0
74,2250,2,53.0
75,2280,2,52.0
76,2310,2,52.0
77,2340,2,52.0
78,2370,2,52.0
79,2400,2,52.0
80,2430,2,52.0
81,2460,2,52.0
82,2490,2,52.0
83,2520,2,53.0
84,2550,2,53.0
85,2580,2,52.0
86,2610,2,52.0
87,2640,2,52.0
88,2670,2,52.0
89,2700,2,52.0
90,2730,2,51.0
91,2760,2,52.0
92,2790,2,53.0
93,2820,2,53.0
94,2850,2,52.0
95,2880,2,53.0
96,2910,2,52.0
97,2940,2,52.0
98,2970,2,51.0
99,3000,2,51.0
100,3030,2,51.0
101,3060,2,51.0
102,3090,2,51.0
103,3120,2,51.0
104,3150,2,52.0
105,3180,2,52.0
106,3210,2,52.0
107,3240,2,52.0
108,3270,2,52.0
109,3300,2,53.0
110,3330,2,54.0
111,3360,2,53.0
112,3390,3,53.0
113,3420,3,53.0
114,3450,3,53.0
115,3480,3,53.0
116,3510,3,52.0
117,3540,3,52.0
118,3570,3,52.0
119,3600,3,50.0
120,3630,3,50.0
121,3660,2,50.0
122,3690,3,51.0
123,3720,3,51.0
124,3750,3,50.0
125,3780,3,50.0
126,3810,3,50.0
127,3840,3,51.0
128,3870,3,52.0
129,3900,2,52.0
130,3930,2,51.0
131,3960,2,51.0
132,3990,2,51.0
133,4020,2,53.0
134,4050,2,52.0
135,4080,3,52.0
136,4110,3,52.0
137,4140,3,52.0
138,4170,3,52.0
139,4200,3,52.0
140,4230,3,52.0
141,4260,2,52.0
142,4290,2,54.0
143,4320,2,53.0
144,4350,2,53.0
145,4380,2,53.0
146,4410,5,56.0
147,4440,5,56.0
148,4470,5,58.0
149,4500,5,57.0
150,4530,5,57.0
151,4560,5,55.0
152,4590,5,57.0
153,4620,5,59.0
154,4650,5,60.0
155,4680,5,58.0
156,4710,5,65.0
157,4740,5,57.0
158,4770,5,59.0
159,4800,5,59.0
160,4830,5,55.0
161,4860,5,67.0
162,4890,5,59.0
163,4920,5,59.0
164,4950,5,60.0
165,4980,5,59.0
166,5010,5,60.0
167,5040,5,60.0
168,5070,5,59.0
169,5100,5,56.0
170,5130,2,58.0
171,5160,2,59.0
172,5190,5,59.0
173,5220,5,61.0
174,5250,5,53.0
175,5280,2,55.0
176,5310,2,59.0
177,5340,2,56.0
178,5370,2,56.0
179,5400,2,58.0
180,5430,2,56.0
181,5460,2,55.0
182,5490,2,56.0
183,5520,2,56.0
184,5550,2,57.0
185,5580,2,57.0
186,5610,2,57.0
187,5640,2,55.0
188,5670,2,57.0
189,5700,0,57.0
190,5730,1,59.0
191,5760,2,56.0
192,5790,2,55.0
193,5820,2,56.0
194,5850,2,56.0
195,5880,2,54.0
196,5910,2,54.0
197,5940,2,56.0
198,5970,2,55.0
199,6000,2,55.0
200,6030,2,55.0
201,6060,2,56.0
202,6090,2,54.0
203,6120,2,55.0
204,6150,2,55.0
205,6180,2,57.0
206,6210,2,58.0
207,6240,2,55.0
208,6270,2,54.0
209,6300,2,57.0
210,6330,2,56.0
211,6360,2,56.0
212,6390,2,57.0
213,6420,2,55.0
214,6450,2,56.0
215,6480,2,55.0
216,6510,2,56.0
217,6540,2,54.0
218,6570,2,55.0
219,6600,2,54.0
220,6630,2,54.0
221,6660,2,55.0
222,6690,2,54.0
223,6720,2,55.0
224,6750,2,56.0
225,6780,2,57.0
226,6810,2,55.0
227,6840,2,55.0
228,6870,2,55.0
229,6900,2,55.0
230,6930,2,55.0
231,6960,2,55.0
232,6990,2,55.0
233,7020,2,54.0
234,7050,2,55.0
235,7080,2,55.0
236,7110,2,54.0
