,TimeSec,SleepLVL,HR
0,30,0,76.0
1,60,0,82.0
2,90,0,72.0
3,120,0,83.0
4,150,0,75.0
5,180,0,76.0
6,210,0,76.0
7,240,0,77.0
8,270,0,80.0
9,300,0,77.0
10,330,0,80.0
11,360,0,84.0
12,390,0,75.0
13,420,0,80.0
14,450,0,76.0
15,480,0,84.0
16,510,0,80.0
17,540,0,73.0
18,570,0,76.0
19,600,0,78.0
20,630,0,78.0
21,660,0,77.0
22,690,0,80.0
23,720,0,78.0
24,750,0,74.0
25,780,0,76.0
26,810,0,73.0
27,840,0,76.0
28,870,1,95.0
29,900,1,75.0
30,930,2,74.0
31,960,2,76.0
32,990,2,75.0
33,1020,2,74.0
34,1050,0,75.0
35,1080,0,94.0
36,1110,0,76.0
37,1140,0,77.0
38,1170,0,80.0
39,1200,0,77.0
40,1230,1,77.0
41,1260,1,76.0
42,1290,2,76.0
43,1320,2,77.0
44,1350,2,79.0
45,1380,2,80.0
46,1410,2,78.0
47,1440,2,76.0
48,1470,2,79.0
49,1500,2,80.0
50,1530,2,80.0
51,1560,2,79.0
52,1590,2,80.0
53,1620,2,75.0
54,1650,2,80.0
55,1680,2,79.0
56,1710,2,79.0
57,1740,2,78.0
58,1770,2,81.0
59,1800,2,80.0
60,1830,2,77.0
61,1860,2,77.0
62,1890,2,81.0
63,1920,2,80.0
64,1950,2,82.0
65,1980,2,81.0
66,2010,2,82.0
67,2040,2,81.0
68,2070,2,83.0
69,2100,2,83.0
70,2130,2,84.0
71,2160,2,83.0
72,2190,2,85.0
73,2220,2,85.0
74,2250,2,84.0
75,2280,2,85.0
76,2310,2,83.0
77,2340,2,85.0
78,2370,2,83.0
79,2400,2,83.0
80,2430,2,84.0
81,2460,2,85.0
82,2490,2,87.0
83,2520,2,85.0
84,2550,2,87.0
85,2580,2,86.0
86,2610,2,86.0
87,2640,2,87.0
88,2670,2,87.0
89,2700,2,88.0
90,2730,2,88.0
91,2760,2,88.0
92,2790,2,88.0
93,2820,2,88.0
94,2850,2,89.0
95,2880,2,88.0
96,2910,2,89.0
97,2940,2,89.0
98,2970,2,89.0
99,3000,2,89.0
100,3030,2,90.0
101,3060,3,90.0
102,3090,3,90.0
103,3120,3,91.0
104,3150,3,90.0
105,3180,3,91.0
106,3210,3,91.0
107,3240,3,91.0
108,3270,3,90.0
109,3300,3,90.0
110,3330,3,90.0
111,3360,3,91.0
112,3390,3,91.0
113,3420,3,92.0
114,3450,3,92.0
115,3480,3,92.0
116,3510,3,89.0
117,3540,3,91.0
118,3570,3,91.0
119,3600,3,92.0
120,3630,3,91.0
121,3660,3,92.0
122,3690,3,91.0
123,3720,3,90.0
124,3750,3,92.0
125,3780,3,92.0
126,3810,3,91.0
127,3840,3,91.0
128,3870,3,93.0
129,3900,3,91.0
130,3930,3,93.0
131,3960,3,93.0
132,3990,3,91.0
133,4020,3,94.0
134,4050,3,93.0
135,4080,3,94.0
136,4110,3,92.0
137,4140,3,93.0
138,4170,3,93.0
139,4200,3,94.0
140,4230,3,93.0
141,4260,3,94.0
142,4290,3,93.0
143,4320,3,91.0
144,4350,3,94.0
145,4380,3,93.0
146,4410,2,94.0
147,4440,0,96.0
148,4470,1,108.0
149,4500,2,91.0
150,4530,2,96.0
151,4560,0,93.0
152,4590,1,111.0
153,4620,2,91.0
154,4650,2,89.0
155,4680,2,89.0
156,4710,2,92.0
157,4740,2,91.0
158,4770,2,87.0
159,4800,2,91.0
160,4830,2,89.0
161,4860,2,91.0
162,4890,2,90.0
163,4920,2,91.0
164,4950,1,94.0
165,4980,2,86.0
166,5010,2,88.0
167,5040,2,93.0
168,5070,1,93.0
169,5100,2,89.0
170,5130,2,89.0
171,5160,1,90.0
172,5190,2,85.0
173,5220,2,93.0
174,5250,2,91.0
175,5280,2,89.0
176,5310,2,89.0
177,5340,1,94.0
178,5370,2,86.0
179,5400,2,89.0
180,5430,2,93.0
181,5460,2,87.0
182,5490,2,91.0
183,5520,2,89.0
184,5550,2,85.0
185,5580,2,87.0
186,5610,2,85.0
187,5640,2,85.0
188,5670,2,90.0
189,5700,2,91.0
190,5730,2,90.0
191,5760,2,93.0
192,5790,2,92.0
193,5820,2,95.0
194,5850,2,91.0
195,5880,2,97.0
196,5910,2,89.0
197,5940,2,90.0
198,5970,2,92.0
199,6000,2,93.0
200,6030,2,92.0
201,6060,2,93.0
202,6090,2,93.0
203,6120,2,89.0
204,6150,2,89.0
205,6180,2,87.0
206,6210,2,95.0
207,6240,2,94.0
208,6270,2,92.0
209,6300,2,89.0
210,6330,2,88.0
211,6360,2,89.0
212,6390,2,94.0
213,6420,2,85.0
214,6450,2,91.0
215,6480,2,90.0
216,6510,2,91.0
217,6540,2,98.0
218,6570,2,96.0
219,6600,0,94.0
220,6630,0,100.0
221,6660,0,114.0
222,6690,0,86.0
223,6720,1,91.0
224,6750,1,90.0
225,6780,2,92.0
226,6810,2,91.0
227,6840,2,92.0
228,6870,2,92.0
229,6900,2,87.0
230,6930,2,91.0
231,6960,2,92.0
232,6990,2,92.0
