,TimeSec,SleepLVL,HR
0,390,0,69
1,420,0,78
2,450,0,68
3,480,0,71
4,510,0,73
5,540,0,79
6,570,0,74
7,600,0,66
8,630,0,68
9,660,0,63
10,690,0,64
11,720,0,63
12,750,0,63
13,780,0,70
14,810,0,65
15,840,0,64
16,870,0,63
17,900,0,62
18,930,0,61
19,960,0,60
20,990,0,60
21,1020,0,64
22,1050,0,60
23,1080,0,61
24,1110,0,60
25,1140,0,60
26,1170,0,60
27,1200,0,60
28,1230,0,60
29,1260,0,62
30,1290,0,61
31,1320,0,59
32,1350,0,60
33,1380,0,59
34,1410,0,59
35,1440,0,59
36,1470,0,59
37,1500,0,59
38,1530,0,59
39,1560,0,58
40,1590,0,59
41,1620,0,59
42,1650,0,59
43,1680,1,57
44,1710,1,58
45,1740,1,57
46,1770,1,57
47,1800,2,57
48,1830,2,57
49,1860,2,58
50,1890,2,56
51,1920,1,56
52,1950,2,55
53,1980,2,56
54,2010,2,56
55,2040,2,54
56,2070,2,55
57,2100,2,56
58,2130,2,54
59,2160,2,55
60,2190,2,54
61,2220,2,55
62,2250,2,54
63,2280,2,55
64,2310,2,55
65,2340,2,54
66,2370,2,55
67,2400,2,56
68,2430,2,54
69,2460,2,57
70,2490,2,57
71,2520,2,56
72,2550,2,56
73,2580,2,57
74,2610,3,57
75,2640,3,56
76,2670,3,56
77,2700,2,57
78,2730,2,54
79,2760,2,54
80,2790,2,54
81,2820,2,54
82,2850,2,55
83,2880,3,55
84,2910,3,56
85,2940,3,57
86,2970,3,56
87,3000,3,56
88,3030,3,55
89,3060,3,57
90,3090,3,57
91,3120,3,57
92,3150,3,57
93,3180,3,56
94,3210,3,56
95,3240,3,57
96,3270,3,57
97,3300,3,57
98,3330,3,56
99,3360,3,57
100,3390,3,57
101,3420,3,57
102,3450,3,58
103,3480,3,56
104,3510,3,56
105,3540,3,56
106,3570,3,57
107,3600,3,57
108,3630,3,57
109,3660,2,58
110,3690,2,55
111,3720,2,54
112,3750,2,55
113,3780,2,56
114,3810,3,56
115,3840,3,56
116,3870,3,58
117,3900,3,57
118,3930,3,58
119,3960,3,58
120,3990,3,59
121,4020,3,59
122,4050,3,60
123,4080,3,60
124,4110,3,61
125,4140,3,61
126,4170,3,59
127,4200,3,61
128,4230,3,61
129,4260,3,61
130,4290,3,60
131,4320,3,59
132,4350,3,63
133,4380,0,62
134,4410,0,62
135,4440,0,61
136,4470,0,64
137,4500,0,60
138,4530,1,59
139,4560,2,56
140,4590,2,57
141,4620,2,59
142,4650,2,57
143,4680,2,57
144,4710,2,56
145,4740,2,57
146,4770,2,59
147,4800,2,58
148,4830,2,57
149,4860,2,55
150,4890,2,57
151,4920,2,58
152,4950,2,59
153,4980,2,59
154,5010,2,59
155,5040,2,59
156,5070,2,58
157,5100,2,58
158,5130,2,59
159,5160,3,59
160,5190,3,59
161,5220,3,59
162,5250,3,59
163,5280,3,59
164,5310,3,58
165,5340,3,59
166,5370,3,59
167,5400,3,59
168,5430,3,59
169,5460,3,59
170,5490,3,59
171,5520,3,59
172,5550,3,59
173,5580,3,59
174,5610,3,59
175,5640,3,59
176,5670,3,59
177,5700,3,59
178,5730,3,60
179,5760,3,59
180,5790,3,59
181,5820,3,59
182,5850,3,59
183,5880,3,59
184,5910,3,59
185,5940,3,59
186,5970,3,58
187,6000,3,58
188,6030,3,59
189,6060,3,59
190,6090,3,60
191,6120,3,59
192,6150,3,60
193,6180,3,60
194,6210,3,59
195,6240,3,58
196,6270,2,58
197,6300,2,56
198,6330,2,57
199,6360,2,58
200,6390,2,58
201,6420,3,58
202,6450,3,59
203,6480,3,59
204,6510,3,59
205,6540,0,58
206,6570,0,59
207,6600,2,60
208,6630,2,57
209,6660,2,66
210,6690,2,59
211,6720,2,58
212,6750,1,57
213,6780,2,56
214,6810,2,55
215,6840,2,57
216,6870,2,58
217,6900,2,57
218,6930,2,57
219,6960,2,56
220,6990,2,59
221,7020,2,57
222,7050,2,61
223,7080,2,59
224,7110,2,61
225,7140,2,63
226,7170,2,57
