,TimeSec,SleepLVL,HR
0,810,0,69
1,840,0,66
2,870,0,67
3,900,0,66
4,930,0,66
5,960,0,68
6,990,0,68
7,1020,0,66
8,1050,0,67
9,1080,0,67
10,1110,0,66
11,1140,0,67
12,1170,0,67
13,1200,0,66
14,1230,0,66
15,1260,0,66
16,1290,0,67
17,1320,0,67
18,1350,0,67
19,1380,2,66
20,1410,2,66
21,1440,2,66
22,1470,2,66
23,1500,0,66
24,1530,1,75
25,1560,1,65
26,1590,2,65
27,1620,2,64
28,1650,2,66
29,1680,1,64
30,1710,1,65
31,1740,2,65
32,1770,2,64
33,1800,2,64
34,1830,2,62
35,1860,2,68
36,1890,2,64
37,1920,2,65
38,1950,2,64
39,1980,2,63
40,2010,2,64
41,2040,2,63
42,2070,2,65
43,2100,2,62
44,2130,2,66
45,2160,1,66
46,2190,2,64
47,2220,2,66
48,2250,2,63
49,2280,2,63
50,2310,2,64
51,2340,2,65
52,2370,1,62
53,2400,2,63
54,2430,2,67
55,2460,2,64
56,2490,2,62
57,2520,2,59
58,2550,2,64
59,2580,2,59
60,2610,2,64
61,2640,2,61
62,2670,2,64
63,2700,2,67
64,2730,1,68
65,2760,2,73
66,2790,2,63
67,2820,2,63
68,2850,2,66
69,2880,2,64
70,2910,2,65
71,2940,1,64
72,2970,2,60
73,3000,2,65
74,3030,2,63
75,3060,2,65
76,3090,2,68
77,3120,2,65
78,3150,2,66
79,3180,2,66
80,3210,2,65
81,3240,3,65
82,3270,3,65
83,3300,3,66
84,3330,3,68
85,3360,3,68
86,3390,3,69
87,3420,3,68
88,3450,3,67
89,3480,3,67
90,3510,3,67
91,3540,3,66
92,3570,3,65
93,3600,3,67
94,3630,3,66
95,3660,3,67
96,3690,3,67
97,3720,3,67
98,3750,3,67
99,3780,3,67
100,3810,3,67
101,3840,3,66
102,3870,3,65
103,3900,3,66
104,3930,2,69
105,3960,3,68
106,3990,3,67
107,4020,3,68
108,4050,3,66
109,4080,3,67
110,4110,3,67
111,4140,3,68
112,4170,3,72
113,4200,3,68
114,4230,3,67
115,4260,3,67
116,4290,3,67
117,4320,3,67
118,4350,3,68
119,4380,3,68
120,4410,3,68
121,4440,3,68
122,4470,3,67
123,4500,3,68
124,4530,3,66
125,4560,3,67
126,4590,3,67
127,4620,3,68
128,4650,3,67
129,4680,3,66
130,4710,3,68
131,4740,3,68
132,4770,3,75
133,4800,3,68
134,4830,3,68
135,4860,3,67
136,4890,3,67
137,4920,3,67
138,4950,3,68
139,4980,3,67
140,5010,3,70
141,5040,3,68
142,5070,3,68
143,5100,3,68
144,5130,3,68
145,5160,2,68
146,5190,2,72
147,5220,2,67
148,5250,2,68
149,5280,2,68
150,5310,2,68
151,5340,2,70
152,5370,2,67
153,5400,2,62
154,5430,2,68
155,5460,2,69
156,5490,2,68
157,5520,2,70
158,5550,2,69
159,5580,2,69
160,5610,2,71
161,5640,2,73
162,5670,2,74
163,5700,2,71
164,5730,2,74
165,5760,2,73
166,5790,2,76
167,5820,2,70
168,5850,2,68
169,5880,2,69
170,5910,2,71
171,5940,2,64
172,5970,0,69
173,6000,2,83
174,6030,2,68
175,6060,5,68
176,6090,5,68
177,6120,5,72
178,6150,1,74
179,6180,2,69
180,6210,2,73
181,6240,2,73
182,6270,2,73
183,6300,2,68
184,6330,2,68
185,6360,2,77
186,6390,2,68
187,6420,2,69
188,6450,2,69
189,6480,2,68
190,6510,2,68
191,6540,2,66
192,6570,2,74
193,6600,2,68
194,6630,2,68
195,6660,2,71
196,6690,2,68
197,6720,2,68
198,6750,2,68
199,6780,2,66
200,6810,2,63
201,6840,2,66
202,6870,2,71
203,6900,2,66
204,6930,2,76
205,6960,2,68
206,6990,2,66
207,7020,2,63
208,7050,2,66
209,7080,0,68
210,7110,1,73
211,7140,0,68
212,7170,0,77
213,7200,0,68
214,7230,1,68
215,7260,1,66
216,7290,2,71
217,7320,2,68
218,7350,2,67
219,7380,2,64
220,7410,2,68
221,7440,0,73
222,7470,0,85
223,7500,0,68
224,7530,0,68
225,7560,0,70
226,7590,0,66
227,7620,0,69
228,7650,0,68
229,7680,0,68
230,7710,0,66
231,7740,0,69
232,7770,1,68
233,7800,1,66
234,7830,1,67
235,7860,1,67
236,7890,1,67
237,7920,2,65
238,7950,2,65
239,7980,2,64
240,8010,1,64
241,8040,2,59
242,8070,2,64
243,8100,2,62
244,8130,2,62
245,8160,2,63
246,8190,2,62
247,8220,2,68
248,8250,2,63
249,8280,2,63
250,8310,2,64
251,8340,2,62
252,8370,2,63
253,8400,2,63
254,8430,2,63
255,8460,2,63
256,8490,2,63
257,8520,2,63
258,8550,2,62
259,8580,2,63
260,8610,2,63
261,8640,2,60
262,8670,2,63
263,8700,2,61
264,8730,2,62
265,8760,2,59
266,8790,2,64
267,8820,2,60
268,8850,2,64
269,8880,2,79
270,8910,2,58
271,8940,2,58
272,8970,2,59
273,9000,2,62
274,9030,2,62
275,9060,2,61
276,9090,2,64
277,9120,2,62
278,9150,2,61
279,9180,2,61
280,9210,2,62
281,9240,2,63
282,9270,2,63
283,9300,3,62
284,9330,3,63
285,9360,3,63
286,9390,3,64
287,9420,3,62
288,9450,3,63
289,9480,3,63
290,9510,3,65
291,9540,3,63
292,9570,3,63
293,9600,3,62
294,9630,3,63
295,9660,3,63
296,9690,3,63
297,9720,3,63
298,9750,3,61
299,9780,3,62
300,9810,3,62
301,9840,3,62
302,9870,3,62
303,9900,3,60
304,9930,3,60
305,9960,3,63
306,9990,3,62
307,10020,3,63
308,10050,3,60
309,10080,3,61
310,10110,3,63
311,10140,3,60
312,10170,3,60
313,10200,3,59
314,10230,3,61
315,10260,3,62
316,10290,3,61
317,10320,3,62
318,10350,3,62
319,10380,3,61
320,10410,3,62
321,10440,3,61
322,10470,3,70
323,10500,3,66
324,10530,3,60
325,10560,3,60
326,10590,2,64
327,10620,2,76
328,10650,2,63
329,10680,2,62
330,10710,2,62
331,10740,2,62
332,10770,2,64
333,10800,2,63
334,10830,2,65
335,10860,2,63
336,10890,2,69
337,10920,2,67
338,10950,2,67
339,10980,2,71
340,11010,2,64
341,11040,2,67
342,11070,5,68
343,11100,5,63
344,11130,5,65
345,11160,5,67
346,11190,5,66
347,11220,5,68
348,11250,5,66
349,11280,5,68
350,11310,5,68
351,11340,5,70
352,11370,5,73
353,11400,5,67
354,11430,5,61
355,11460,5,65
356,11490,5,64
357,11520,5,63
358,11550,5,68
359,11580,5,65
360,11610,5,61
361,11640,5,58
362,11670,5,63
363,11700,5,62
364,11730,5,64
365,11760,1,63
366,11790,0,68
367,11820,1,68
368,11850,2,67
369,11880,2,65
370,11910,2,66
371,11940,2,65
372,11970,2,70
373,12000,2,64
374,12030,2,66
375,12060,2,67
376,12090,2,63
377,12120,1,65
378,12150,1,74
379,12180,2,66
380,12210,2,67
381,12240,2,63
382,12270,2,65
383,12300,2,68
384,12330,1,65
385,12360,1,76
386,12390,2,64
387,12420,2,64
388,12450,1,66
389,12480,2,66
390,12510,2,66
391,12540,2,68
392,12570,2,65
393,12600,2,61
394,12630,2,65
395,12660,2,60
396,12690,2,66
397,12720,2,60
398,12750,2,63
399,12780,2,65
400,12810,2,64
401,12840,2,64
402,12870,2,65
403,12900,2,66
404,12930,2,65
405,12960,2,65
406,12990,2,64
407,13020,2,61
408,13050,2,66
409,13080,1,67
410,13110,2,66
411,13140,2,64
412,13170,2,59
413,13200,2,62
414,13230,2,62
415,13260,2,62
416,13290,1,62
417,13320,2,61
418,13350,2,63
419,13380,0,67
420,13410,1,86
421,13440,2,60
422,13470,2,61
423,13500,2,64
424,13530,2,64
425,13560,2,61
426,13590,2,59
427,13620,2,58
428,13650,2,60
429,13680,2,60
430,13710,2,59
431,13740,2,60
432,13770,2,57
433,13800,2,61
434,13830,2,57
435,13860,2,61
436,13890,2,59
437,13920,2,58
438,13950,2,61
439,13980,1,64
440,14010,2,59
441,14040,2,58
442,14070,2,61
443,14100,2,59
444,14130,2,59
445,14160,2,59
446,14190,2,60
447,14220,2,60
448,14250,2,59
449,14280,2,60
450,14310,2,59
451,14340,2,60
452,14370,2,61
453,14400,2,60
454,14430,2,61
455,14460,2,58
456,14490,2,60
457,14520,2,60
458,14550,2,58
459,14580,2,65
460,14610,2,59
461,14640,2,59
462,14670,2,58
463,14700,2,60
464,14730,2,62
465,14760,2,59
466,14790,2,57
467,14820,2,59
468,14850,2,59
469,14880,2,61
470,14910,2,65
471,14940,2,59
472,14970,2,56
473,15000,2,59
474,15030,0,59
475,15060,2,69
476,15090,2,66
477,15120,2,60
478,15150,2,59
479,15180,2,59
480,15210,0,59
481,15240,0,68
482,15270,1,73
483,15300,1,62
484,15330,2,61
485,15360,2,60
486,15390,2,62
487,15420,2,62
488,15450,2,59
489,15480,2,61
490,15510,2,59
491,15540,1,59
492,15570,2,60
493,15600,2,62
494,15630,2,61
495,15660,2,63
496,15690,5,63
497,15720,5,64
498,15750,5,61
499,15780,5,68
500,15810,5,69
501,15840,5,68
502,15870,5,68
503,15900,5,67
504,15930,5,72
505,15960,5,66
506,15990,5,63
507,16020,5,65
508,16050,5,66
509,16080,5,63
510,16110,5,67
511,16140,5,65
512,16170,5,68
513,16200,5,63
514,16230,5,70
515,16260,5,63
516,16290,5,65
517,16320,5,69
518,16350,5,68
519,16380,5,69
520,16410,5,65
521,16440,5,62
522,16470,5,61
523,16500,5,68
524,16530,5,68
525,16560,5,67
526,16590,5,62
527,16620,5,64
528,16650,5,66
529,16680,5,68
530,16710,5,64
531,16740,5,62
532,16770,5,62
533,16800,5,62
534,16830,5,59
535,16860,5,61
536,16890,5,63
537,16920,5,65
538,16950,5,70
539,16980,5,65
540,17010,5,62
541,17040,5,62
542,17070,5,63
543,17100,5,66
544,17130,5,65
545,17160,5,61
546,17190,5,65
547,17220,5,67
548,17250,5,64
549,17280,5,63
550,17310,5,64
551,17340,5,69
552,17370,5,63
553,17400,5,63
554,17430,5,67
555,17460,5,64
556,17490,5,62
557,17520,5,67
558,17550,5,64
559,17580,5,68
560,17610,5,61
561,17640,5,61
562,17670,5,62
563,17700,5,63
564,17730,5,63
565,17760,5,66
566,17790,5,68
567,17820,5,65
568,17850,0,68
569,17880,1,86
570,17910,1,62
571,17940,1,63
572,17970,2,65
573,18000,2,64
574,18030,2,62
575,18060,2,66
576,18090,2,61
577,18120,2,61
578,18150,2,63
579,18180,2,63
580,18210,1,64
581,18240,2,61
582,18270,2,62
583,18300,2,61
584,18330,2,63
585,18360,2,59
586,18390,2,62
587,18420,2,60
588,18450,2,67
589,18480,2,62
590,18510,2,61
591,18540,2,63
592,18570,2,57
593,18600,2,62
594,18630,2,59
595,18660,2,61
596,18690,2,63
597,18720,2,57
598,18750,1,64
599,18780,2,62
600,18810,2,62
601,18840,2,60
602,18870,2,60
603,18900,2,60
604,18930,2,61
605,18960,2,62
606,18990,2,61
607,19020,2,59
608,19050,2,60
609,19080,2,62
610,19110,2,62
611,19140,2,63
612,19170,2,60
613,19200,2,65
614,19230,2,65
615,19260,2,64
616,19290,2,63
617,19320,2,61
618,19350,2,63
619,19380,2,63
620,19410,2,63
621,19440,2,61
622,19470,2,64
623,19500,2,62
624,19530,3,61
625,19560,3,64
626,19590,3,61
627,19620,3,63
628,19650,3,61
629,19680,3,62
630,19710,3,63
631,19740,3,60
632,19770,3,62
633,19800,3,62
634,19830,3,61
635,19860,3,62
636,19890,3,61
637,19920,3,63
638,19950,3,62
639,19980,3,63
640,20010,3,62
641,20040,3,62
642,20070,3,62
643,20100,3,63
644,20130,0,62
645,20160,2,92
646,20190,2,64
647,20220,2,60
648,20250,2,59
649,20280,2,59
650,20310,2,60
651,20340,2,60
652,20370,2,59
653,20400,2,59
654,20430,2,60
655,20460,2,60
656,20490,2,59
657,20520,2,59
658,20550,2,59
659,20580,3,60
660,20610,3,60
661,20640,3,60
662,20670,3,59
663,20700,3,60
664,20730,3,60
665,20760,3,60
666,20790,3,60
667,20820,3,60
668,20850,3,61
669,20880,3,60
670,20910,3,61
671,20940,3,60
672,20970,3,59
673,21000,3,59
674,21030,3,61
675,21060,3,59
676,21090,3,60
677,21120,3,61
678,21150,3,61
679,21180,3,61
680,21210,3,61
681,21240,3,61
682,21270,3,60
683,21300,3,60
684,21330,3,59
685,21360,3,62
686,21390,3,62
687,21420,3,60
688,21450,3,61
689,21480,3,61
690,21510,3,61
691,21540,3,61
692,21570,3,59
693,21600,3,61
694,21630,3,62
695,21660,3,61
696,21690,3,61
697,21720,3,61
698,21750,3,62
699,21780,3,61
700,21810,3,61
701,21840,3,61
702,21870,3,61
703,21900,3,61
704,21930,3,61
705,21960,3,62
706,21990,3,61
707,22020,3,62
708,22050,3,62
709,22080,3,61
710,22110,3,61
711,22140,3,61
712,22170,3,61
713,22200,3,60
714,22230,2,61
715,22260,2,62
716,22290,2,63
717,22320,2,56
718,22350,2,58
719,22380,0,57
720,22410,2,66
721,22440,2,66
722,22470,2,58
723,22500,2,62
724,22530,2,55
725,22560,2,60
726,22590,2,62
727,22620,5,55
728,22650,5,63
729,22680,5,61
730,22710,5,60
731,22740,5,67
732,22770,5,65
733,22800,5,61
734,22830,5,60
735,22860,5,61
736,22890,5,61
737,22920,5,62
738,22950,5,62
739,22980,5,63
740,23010,5,61
741,23040,5,64
742,23070,5,65
743,23100,5,57
744,23130,5,64
745,23160,5,76
746,23190,5,64
747,23220,5,64
748,23250,5,66
749,23280,5,68
750,23310,5,68
751,23340,5,69
752,23370,5,64
753,23400,5,65
754,23430,5,67
755,23460,5,72
756,23490,5,64
757,23520,5,64
758,23550,5,79
759,23580,5,89
760,23610,5,72
761,23640,5,68
762,23670,5,69
763,23700,5,68
764,23730,5,67
765,23760,5,62
766,23790,5,67
767,23820,5,63
768,23850,5,67
769,23880,5,64
770,23910,1,66
771,23940,1,72
772,23970,1,64
773,24000,2,66
774,24030,2,68
775,24060,2,65
776,24090,2,66
777,24120,2,67
778,24150,2,62
779,24180,1,67
780,24210,2,62
781,24240,2,64
782,24270,2,62
783,24300,2,63
784,24330,2,60
785,24360,2,62
786,24390,2,61
787,24420,2,62
788,24450,2,63
789,24480,2,63
790,24510,2,61
791,24540,2,65
792,24570,2,64
793,24600,2,64
794,24630,2,61
795,24660,2,59
796,24690,2,63
797,24720,2,63
798,24750,2,64
799,24780,2,62
800,24810,2,64
801,24840,1,62
802,24870,1,71
803,24900,2,64
804,24930,2,61
805,24960,2,66
806,24990,2,61
807,25020,2,62
808,25050,2,65
809,25080,2,64
810,25110,2,65
811,25140,2,63
812,25170,2,65
813,25200,2,65
814,25230,2,61
815,25260,2,61
816,25290,2,62
817,25320,2,63
818,25350,2,62
819,25380,2,56
820,25410,2,65
821,25440,2,63
822,25470,2,63
823,25500,2,69
824,25530,2,57
825,25560,2,60
826,25590,2,64
827,25620,2,61
828,25650,2,59
829,25680,2,60
830,25710,2,57
831,25740,2,59
832,25770,0,59
833,25800,1,71
834,25830,1,61
835,25860,2,56
836,25890,2,66
837,25920,2,61
838,25950,2,55
839,25980,2,55
840,26010,2,57
841,26040,2,57
842,26070,0,58
843,26100,0,78
844,26130,0,61
845,26160,1,66
846,26190,2,59
847,26220,2,61
848,26250,0,64
849,26280,0,70
850,26310,0,67
851,26340,0,63
852,26370,1,63
853,26400,1,63
854,26430,2,61
855,26460,2,60
856,26490,2,61
857,26520,2,59
858,26550,2,59
859,26580,2,60
860,26610,2,59
861,26640,2,59
862,26670,2,59
863,26700,2,59
864,26730,2,55
865,26760,2,59
866,26790,2,59
867,26820,2,60
868,26850,2,58
869,26880,2,62
870,26910,2,59
871,26940,2,60
