,TimeSec,SleepLVL,HR
0,480,0,57
1,510,0,76
2,540,0,74
3,570,0,66
4,600,0,60
5,630,0,59
6,660,0,61
7,690,0,61
8,720,0,62
9,750,0,61
10,780,0,63
11,810,0,66
12,840,0,59
13,870,0,65
14,900,0,59
15,930,0,60
16,960,0,62
17,990,0,62
18,1020,0,62
19,1050,0,60
20,1080,0,61
21,1110,0,61
22,1140,0,61
23,1170,0,69
24,1200,0,60
25,1230,0,61
26,1260,0,77
27,1290,1,62
28,1320,1,60
29,1350,2,61
30,1380,2,59
31,1410,2,58
32,1440,2,58
33,1470,2,57
34,1500,2,57
35,1530,2,62
36,1560,2,58
37,1590,2,57
38,1620,2,59
39,1650,2,57
40,1680,2,57
41,1710,2,59
42,1740,2,61
43,1770,2,57
44,1800,2,58
45,1830,2,58
46,1860,2,58
47,1890,2,59
48,1920,2,59
49,1950,2,59
50,1980,2,59
51,2010,2,59
52,2040,2,59
53,2070,2,59
54,2100,2,60
55,2130,2,58
56,2160,2,59
57,2190,2,59
58,2220,2,59
59,2250,2,59
60,2280,2,60
61,2310,2,59
62,2340,2,59
63,2370,2,59
64,2400,2,59
65,2430,3,59
66,2460,3,60
67,2490,3,60
68,2520,3,59
69,2550,3,59
70,2580,3,59
71,2610,3,59
72,2640,3,59
73,2670,3,59
74,2700,3,60
75,2730,3,59
76,2760,3,59
77,2790,3,59
78,2820,3,59
79,2850,3,59
80,2880,3,61
81,2910,3,59
82,2940,3,61
83,2970,3,59
84,3000,3,59
85,3030,3,59
86,3060,3,59
87,3090,3,59
88,3120,3,59
89,3150,3,59
90,3180,3,60
91,3210,3,60
92,3240,3,59
93,3270,3,59
94,3300,3,60
95,3330,3,59
96,3360,3,59
97,3390,3,59
98,3420,3,60
99,3450,3,59
100,3480,3,60
101,3510,3,60
102,3540,3,60
103,3570,3,60
104,3600,0,59
105,3630,2,62
106,3660,2,72
107,3690,2,60
108,3720,2,59
109,3750,2,57
110,3780,2,53
111,3810,2,58
112,3840,2,59
113,3870,2,60
114,3900,2,58
115,3930,2,60
116,3960,2,59
117,3990,2,67
118,4020,2,59
119,4050,2,63
120,4080,2,60
121,4110,2,54
122,4140,2,58
123,4170,2,58
124,4200,2,59
125,4230,2,59
126,4260,2,60
127,4290,2,60
128,4320,2,58
129,4350,2,56
130,4380,2,56
131,4410,2,59
132,4440,2,59
133,4470,2,60
134,4500,2,63
135,4530,5,67
136,4560,5,70
137,4590,5,74
138,4620,5,67
139,4650,5,67
140,4680,5,71
141,4710,5,68
142,4740,5,70
143,4770,5,64
144,4800,5,66
145,4830,5,65
146,4860,5,66
147,4920,0,62
148,4950,1,68
149,4980,2,59
150,5010,2,59
151,5040,1,59
152,5070,2,54
153,5100,2,59
154,5130,2,57
155,5160,2,50
156,5190,2,59
157,5220,2,58
158,5250,2,59
159,5280,2,58
160,5310,2,59
161,5340,2,59
162,5370,2,59
163,5400,2,59
164,5430,2,59
165,5460,2,58
166,5490,2,58
167,5520,2,59
168,5550,2,56
169,5580,2,60
170,5610,2,57
171,5640,2,59
172,5670,2,57
173,5700,2,59
174,5730,2,56
175,5760,2,57
176,5790,2,57
177,5820,2,59
178,5850,2,59
179,5880,2,58
180,5910,2,58
181,5940,3,58
182,5970,3,52
183,6000,3,57
184,6030,3,59
185,6060,3,58
186,6090,3,57
187,6120,3,59
188,6150,3,58
189,6180,3,59
190,6210,3,59
191,6240,3,56
192,6270,3,59
193,6300,3,59
194,6330,3,58
195,6360,3,59
196,6390,3,59
197,6420,3,59
198,6450,3,60
199,6480,3,57
200,6510,3,58
201,6540,3,58
202,6570,3,59
203,6600,3,59
204,6630,3,60
205,6660,3,59
206,6690,3,59
207,6720,3,58
208,6750,3,59
209,6780,0,58
210,6810,2,59
211,6840,2,71
212,6870,2,59
213,6900,2,58
214,6930,0,67
215,6960,0,81
216,6990,2,58
217,7020,2,59
218,7050,1,60
219,7080,1,59
220,7110,0,63
221,7140,0,65
222,7170,0,62
223,7200,1,64
224,7230,1,64
225,7260,2,62
226,7290,2,64
227,7320,2,60
228,7350,2,62
229,7380,2,61
230,7410,2,69
231,7440,2,61
232,7470,2,58
233,7500,2,61
234,7530,2,60
235,7560,2,63
236,7590,2,63
237,7620,2,61
238,7650,2,62
239,7680,2,66
240,7710,2,62
241,7740,2,63
242,7770,2,62
243,7800,2,64
244,7830,2,62
245,7860,2,63
246,7890,2,62
247,7920,2,63
248,7950,2,62
249,7980,2,64
250,8010,2,63
251,8040,2,66
252,8070,2,62
253,8100,2,65
254,8130,2,65
255,8160,2,65
256,8190,2,64
257,8220,2,62
258,8250,2,66
259,8280,2,63
260,8310,2,62
261,8340,2,64
262,8370,2,62
263,8400,0,63
264,8430,2,70
265,8460,2,66
266,8490,2,63
267,8520,2,61
268,8550,2,61
269,8580,2,60
270,8610,2,61
271,8640,2,63
272,8670,2,61
273,8700,2,59
274,8730,2,63
275,8760,2,62
276,8790,2,61
277,8820,0,62
