,TimeSec,SleepLVL,HR
0,390,0,90
1,420,0,101
2,450,0,89
3,480,0,82
4,510,0,84
5,540,0,83
6,570,0,85
7,600,0,92
8,630,0,87
9,660,0,86
10,690,0,85
11,720,0,86
12,750,0,86
13,780,0,89
14,810,0,86
15,840,0,87
16,870,0,86
17,900,0,87
18,930,0,87
19,960,0,86
20,990,0,86
21,1020,0,87
22,1050,0,95
23,1080,0,82
24,1110,0,84
25,1140,0,86
26,1170,0,86
27,1200,0,85
28,1230,0,89
29,1260,0,85
30,1290,0,85
31,1320,0,86
32,1350,0,85
33,1380,0,83
34,1410,1,84
35,1440,1,81
36,1470,1,82
37,1500,1,83
38,1530,2,82
39,1560,2,81
40,1590,2,85
41,1620,2,82
42,1650,2,80
43,1680,2,79
44,1710,2,87
45,1740,2,82
46,1770,2,80
47,1800,2,79
48,1830,2,82
49,1860,2,82
50,1890,2,81
51,1920,2,85
52,1950,2,82
53,1980,2,81
54,2010,2,83
55,2040,2,82
56,2070,3,83
57,2100,3,82
58,2130,3,84
59,2160,3,83
60,2190,3,84
61,2220,3,86
62,2250,3,85
63,2280,3,85
64,2310,3,84
65,2340,3,85
66,2370,3,85
67,2400,3,85
68,2430,3,85
69,2460,3,84
70,2490,3,85
71,2520,3,85
72,2550,3,85
73,2580,3,85
74,2610,3,85
75,2640,3,82
76,2670,3,85
77,2700,3,84
78,2730,3,85
79,2760,3,86
80,2790,3,86
81,2820,3,85
82,2850,3,86
83,2880,3,85
84,2910,3,85
85,2940,3,86
86,2970,3,86
87,3000,3,86
88,3030,3,88
89,3060,3,85
90,3090,3,86
91,3120,3,84
92,3150,3,86
93,3180,3,86
94,3210,3,86
95,3240,3,86
96,3270,3,86
97,3300,3,84
98,3330,3,86
99,3360,3,86
100,3390,3,86
101,3420,3,86
102,3450,3,86
103,3480,3,87
104,3510,3,86
105,3540,3,85
106,3570,3,86
107,3600,3,86
108,3630,3,86
109,3660,3,87
110,3690,0,86
111,3720,0,95
112,3750,0,78
113,3780,0,78
114,3810,1,78
115,3840,2,79
116,3870,2,81
117,3900,2,82
118,3930,2,82
119,3960,2,83
120,3990,3,81
121,4020,3,83
122,4050,3,82
123,4080,3,83
124,4110,3,83
125,4140,3,82
126,4170,3,85
127,4200,3,85
128,4230,3,84
129,4260,3,85
130,4290,3,84
131,4320,3,85
132,4350,0,85
133,4380,2,75
134,4410,2,79
135,4440,5,83
136,4470,5,82
137,4500,5,88
138,4530,5,91
139,4560,5,93
