,TimeSec,SleepLVL,HR
0,30,0,65
1,60,0,64
2,90,0,69
3,120,0,69
4,150,0,72
5,180,0,73
6,210,0,71
7,240,0,67
8,270,0,68
9,300,0,64
10,330,0,65
11,360,0,65
12,390,0,65
13,420,0,65
14,450,0,65
15,480,0,68
16,510,0,69
17,540,0,71
18,570,4,74
19,600,4,73
20,630,4,69
21,660,0,76
22,690,0,69
23,720,0,67
24,750,0,67
25,780,0,69
26,810,0,65
27,840,0,67
28,870,0,65
29,900,0,64
30,930,0,65
31,960,0,71
32,990,0,65
33,1020,0,67
34,1050,0,62
35,1080,0,68
36,1110,0,68
37,1140,0,71
38,1170,0,65
39,1200,0,61
40,1230,1,65
41,1260,1,62
42,1290,1,63
43,1320,1,62
44,1350,1,62
45,1380,1,63
46,1410,1,63
47,1440,1,63
48,1470,1,65
49,1500,2,65
50,1530,2,65
51,1560,2,67
52,1590,2,73
53,1620,2,62
54,1650,2,62
55,1680,2,68
56,1710,2,65
57,1740,2,63
58,1770,2,64
59,1800,2,65
60,1830,2,65
61,1860,2,67
62,1890,1,65
63,1920,2,67
64,1950,2,65
65,1980,2,68
66,2010,2,68
67,2040,2,65
68,2070,2,68
69,2100,2,69
70,2130,2,67
71,2160,2,68
72,2190,2,69
73,2220,3,69
74,2250,3,69
75,2280,4,69
76,2310,4,71
77,2340,4,72
78,2370,4,71
79,2400,4,71
80,2430,4,69
81,2460,4,69
82,2490,4,69
83,2520,4,73
84,2550,4,71
85,2580,4,69
86,2610,4,69
87,2640,4,72
88,2670,3,73
89,2700,4,74
90,2730,4,72
91,2760,4,74
92,2790,4,74
93,2820,4,72
94,2850,4,73
95,2880,4,74
96,2910,4,76
97,2940,4,77
98,2970,4,74
99,3000,4,76
100,3030,4,77
101,3060,4,78
102,3090,4,77
103,3120,4,78
104,3150,4,77
105,3180,4,74
106,3210,4,78
107,3240,4,77
108,3270,4,77
109,3300,4,78
110,3330,4,77
111,3360,4,78
112,3390,4,77
113,3420,4,80
114,3450,4,74
115,3480,3,74
116,3510,4,77
117,3540,4,77
118,3570,4,77
119,3600,4,77
120,3630,4,78
121,3660,4,77
122,3690,4,80
123,3720,4,81
124,3750,4,81
125,3780,4,81
126,3810,4,82
127,3840,4,81
128,3870,4,81
129,3900,4,80
130,3930,4,83
131,3960,4,80
132,3990,4,81
133,4020,4,82
134,4050,4,83
135,4080,4,82
136,4110,4,81
137,4140,4,81
138,4170,4,86
139,4200,4,83
140,4230,4,82
141,4260,4,81
142,4290,4,81
143,4320,4,82
144,4350,4,82
145,4380,4,83
146,4410,4,83
147,4440,4,83
148,4470,4,81
149,4500,4,95
150,4530,0,86
151,4560,1,74
152,4590,1,78
153,4620,2,78
154,4650,2,80
155,4680,2,83
156,4710,5,82
157,4740,5,80
158,4770,5,83
159,4800,5,86
160,4830,5,83
161,4860,5,80
162,4890,5,82
163,4920,5,85
164,4950,5,83
165,4980,5,78
166,5010,5,83
167,5040,5,74
168,5070,5,80
169,5100,2,83
170,5130,2,82
171,5160,5,82
172,5190,5,85
173,5220,5,83
174,5250,5,83
175,5280,5,86
176,5310,5,82
177,5340,5,85
178,5370,5,78
179,5400,5,83
180,5430,5,78
181,5460,5,83
182,5490,5,74
183,5520,5,83
184,5550,5,83
185,5580,5,87
186,5610,5,81
187,5640,5,86
188,5670,5,83
189,5700,5,81
190,5730,1,83
191,5760,2,78
192,5790,2,85
193,5820,2,83
194,5850,2,83
195,5880,2,86
196,5910,2,86
197,5940,2,82
198,5970,2,86
199,6000,2,86
200,6030,2,83
201,6060,2,90
202,6090,1,83
203,6120,1,86
204,6150,2,86
205,6180,2,85
206,6210,2,83
207,6240,2,86
208,6270,2,86
209,6300,2,83
210,6330,2,83
211,6360,2,86
212,6390,2,83
213,6420,2,89
214,6450,3,87
215,6480,2,83
216,6510,3,86
217,6540,3,86
218,6570,3,87
219,6600,3,89
220,6630,3,83
221,6660,3,86
222,6690,3,86
223,6720,3,85
224,6750,3,92
225,6780,3,83
226,6810,2,83
227,6840,2,87
228,6870,2,89
229,6900,3,86
230,6930,3,82
231,6960,4,86
232,6990,4,86
233,7020,4,87
234,7050,4,86
235,7080,4,91
236,7110,4,83
237,7140,4,86
238,7170,4,86
239,7200,4,87
240,7230,4,86
241,7260,4,87
242,7290,4,86
243,7320,4,76
244,7350,3,82
245,7380,3,83
246,7410,4,85
247,7440,4,83
248,7470,4,85
249,7500,4,83
250,7530,4,87
251,7560,4,86
252,7590,4,83
253,7620,4,86
254,7650,4,85
255,7680,4,81
256,7710,4,83
257,7740,4,85
258,7770,4,87
259,7800,4,81
260,7830,3,82
261,7860,4,86
262,7890,4,82
263,7920,4,85
264,7950,4,83
265,7980,4,89
266,8010,4,87
267,8040,4,86
268,8070,4,86
269,8100,4,86
270,8130,4,83
271,8160,4,86
272,8190,4,83
273,8220,4,85
274,8250,4,85
275,8280,4,95
276,8310,1,67
277,8340,2,78
278,8370,2,73
279,8400,2,78
280,8430,2,80
281,8460,2,77
282,8490,2,77
283,8520,2,78
284,8550,2,81
285,8580,2,80
286,8610,2,81
287,8640,2,78
288,8670,3,78
289,8700,3,80
290,8730,3,81
291,8760,4,81
292,8790,4,80
293,8820,4,82
294,8850,4,80
295,8880,4,78
296,8910,4,78
297,8940,4,80
298,8970,4,81
299,9000,4,77
300,9030,4,78
301,9060,4,80
302,9090,4,78
303,9120,3,74
304,9150,3,77
305,9180,2,78
306,9210,2,78
307,9240,2,69
308,9270,2,77
309,9300,2,74
310,9330,2,73
311,9360,2,74
312,9390,2,77
313,9420,2,78
314,9450,2,81
315,9480,2,78
316,9510,5,78
317,9540,5,78
318,9570,5,77
319,9600,5,78
320,9630,5,77
321,9660,5,72
322,9690,5,72
323,9720,5,76
324,9750,5,74
325,9780,5,77
326,9810,5,77
327,9840,5,74
328,9870,5,77
329,9900,5,78
330,9930,5,77
331,9960,5,74
332,9990,5,74
333,10020,5,78
334,10050,5,77
335,10080,5,78
336,10110,5,77
337,10140,5,89
338,10170,1,69
339,10200,1,76
340,10230,5,76
341,10260,5,74
342,10290,5,74
343,10320,5,76
344,10350,5,77
345,10380,5,69
346,10410,5,73
347,10440,5,74
348,10470,5,73
349,10500,5,74
350,10530,5,69
351,10560,5,77
352,10590,5,77
353,10620,5,73
354,10650,5,76
355,10680,5,71
356,10710,5,77
357,10740,5,71
358,10770,5,72
359,10800,5,73
360,10830,5,76
361,10860,5,78
362,10890,5,74
363,10920,5,74
364,10950,5,76
365,10980,5,71
366,11010,5,77
367,11040,5,74
368,11070,1,76
369,11100,2,76
370,11130,2,71
371,11160,5,74
372,11190,5,77
373,11220,5,76
374,11250,5,74
375,11280,5,69
376,11310,5,73
377,11340,5,76
378,11370,5,86
379,11400,1,71
380,11430,1,74
381,11460,2,78
382,11490,2,74
383,11520,2,74
384,11550,2,73
385,11580,2,73
386,11610,2,77
387,11640,2,71
388,11670,2,74
389,11700,2,73
390,11730,2,76
391,11760,2,74
392,11790,2,76
393,11820,2,73
394,11850,2,78
395,11880,2,76
396,11910,2,73
397,11940,2,74
398,11970,2,77
399,12000,2,74
400,12030,2,76
401,12060,2,77
402,12090,2,76
403,12120,2,77
404,12150,2,77
405,12180,2,74
406,12210,2,74
407,12240,2,77
408,12270,2,76
409,12300,2,77
410,12330,2,74
411,12360,2,74
412,12390,2,74
413,12420,2,74
414,12450,2,73
415,12480,2,74
416,12510,2,76
417,12540,2,74
418,12570,2,74
419,12600,2,73
420,12630,2,76
421,12660,2,74
422,12690,2,74
423,12720,2,77
424,12750,2,72
425,12780,2,77
426,12810,2,74
427,12840,2,76
428,12870,2,77
429,12900,2,74
430,12930,2,76
431,12960,2,77
432,12990,2,77
433,13020,2,76
