,TimeSec,SleepLVL,HR
0,30,0,61.0
1,60,0,74.0
2,90,0,83.0
3,120,0,81.0
4,150,0,89.0
5,180,0,73.0
6,210,0,65.0
7,240,0,59.0
8,270,0,59.0
9,300,0,63.0
10,330,0,62.0
11,360,0,59.0
12,390,0,61.0
13,420,0,61.0
14,450,0,60.0
15,480,0,62.0
16,510,0,59.0
17,540,0,59.0
18,570,0,59.0
19,600,0,61.0
20,630,1,59.0
21,660,0,61.0
22,690,1,57.0
23,720,1,60.0
24,750,1,59.0
25,780,1,57.0
26,810,1,59.0
27,840,2,59.0
28,870,1,59.0
29,900,1,61.0
30,930,1,57.0
31,960,1,58.0
32,990,2,59.0
33,1020,2,59.0
34,1050,2,59.0
35,1080,2,58.0
36,1110,2,59.0
37,1140,2,58.0
38,1170,2,59.0
39,1200,2,60.0
40,1230,2,57.0
41,1260,2,58.0
42,1290,2,59.0
43,1320,2,56.0
44,1350,2,58.0
45,1380,2,58.0
46,1410,2,58.0
47,1440,2,57.0
48,1470,2,60.0
49,1500,2,57.0
50,1530,2,59.0
51,1560,2,58.0
52,1590,2,59.0
53,1620,2,58.0
54,1650,3,57.0
55,1680,3,59.0
56,1710,3,59.0
57,1740,3,57.0
58,1770,3,59.0
59,1800,3,59.0
60,1830,3,60.0
61,1860,3,60.0
62,1890,3,63.0
63,1920,3,70.0
64,1950,3,57.0
65,1980,3,60.0
66,2010,3,59.0
67,2040,3,61.0
68,2070,3,61.0
69,2100,3,59.0
70,2130,3,59.0
71,2160,2,55.0
72,2190,0,74.0
73,2220,2,77.0
74,2250,2,59.0
75,2280,2,64.0
76,2310,2,60.0
77,2340,2,62.0
78,2370,2,60.0
79,2400,2,60.0
80,2430,2,60.0
81,2460,2,59.0
82,2490,3,59.0
83,2520,3,59.0
84,2550,3,61.0
85,2580,3,59.0
86,2610,3,59.0
87,2640,3,59.0
88,2670,3,57.0
89,2700,3,59.0
90,2730,3,59.0
91,2760,3,59.0
92,2790,3,59.0
93,2820,3,58.0
94,2850,3,60.0
95,2880,3,59.0
96,2910,3,60.0
97,2940,3,60.0
98,2970,3,63.0
99,3000,3,59.0
100,3030,3,62.0
101,3060,3,60.0
102,3090,3,59.0
103,3120,3,61.0
104,3150,3,60.0
105,3180,3,61.0
106,3210,3,62.0
107,3240,3,63.0
108,3270,3,63.0
109,3300,3,63.0
110,3330,3,64.0
111,3360,3,64.0
112,3390,3,64.0
113,3420,3,64.0
114,3450,3,64.0
115,3480,3,65.0
116,3510,3,64.0
117,3540,3,64.0
118,3570,3,64.0
119,3600,3,64.0
120,3630,3,65.0
121,3660,3,64.0
122,3690,3,65.0
123,3720,3,66.0
124,3750,3,63.0
125,3780,3,64.0
126,3810,3,64.0
127,3840,3,65.0
128,3870,3,64.0
129,3900,3,65.0
130,3930,3,65.0
131,3960,3,64.0
132,3990,3,65.0
133,4020,3,65.0
134,4050,3,65.0
135,4080,3,65.0
136,4110,3,65.0
137,4140,3,64.0
138,4170,3,65.0
139,4200,3,64.0
140,4230,3,65.0
141,4260,3,65.0
142,4290,3,65.0
143,4320,3,66.0
144,4350,3,66.0
145,4380,3,65.0
146,4410,3,66.0
147,4440,3,65.0
148,4470,3,64.0
149,4500,3,65.0
150,4530,3,65.0
151,4560,3,66.0
152,4590,3,65.0
153,4620,3,66.0
154,4650,3,69.0
155,4680,3,63.0
