,TimeSec,SleepLVL,HR
0,870,0,71
1,900,0,68
2,930,0,68
3,960,0,71
4,990,0,68
5,1020,0,66
6,1050,0,66
7,1080,0,66
8,1110,0,70
9,1140,0,68
10,1170,0,68
11,1200,0,68
12,1230,0,68
13,1260,0,64
14,1290,0,66
15,1320,0,67
16,1350,0,67
17,1380,0,66
18,1410,1,67
19,1440,0,66
20,1470,1,66
21,1500,1,66
22,1530,1,65
23,1560,1,65
24,1590,1,64
25,1620,1,65
26,1650,2,65
27,1680,2,63
28,1710,2,63
29,1740,2,65
30,1770,2,65
31,1800,2,66
32,1830,2,63
33,1860,2,68
34,1890,2,66
35,1920,2,63
36,1950,2,66
37,1980,2,66
38,2010,2,66
39,2040,2,65
40,2070,2,66
41,2100,2,64
42,2130,2,66
43,2160,2,66
44,2190,2,65
45,2220,2,65
46,2250,2,65
47,2280,3,66
48,2310,2,65
49,2340,3,65
50,2370,3,65
51,2400,2,65
52,2430,3,65
53,2460,3,64
54,2490,3,66
55,2520,3,68
56,2550,3,66
57,2580,3,66
58,2610,3,64
59,2640,3,65
60,2670,3,64
61,2700,3,64
62,2730,3,65
63,2760,3,65
64,2790,3,65
65,2820,3,65
66,2850,3,65
67,2880,3,66
68,2910,3,65
69,2940,3,65
70,2970,3,65
71,3000,3,67
72,3030,3,67
73,3060,3,65
74,3090,3,67
75,3120,3,63
76,3150,3,65
77,3180,3,63
78,3210,3,64
79,3240,3,64
80,3270,3,65
81,3300,2,65
82,3330,2,74
83,3360,2,66
84,3390,2,68
85,3420,2,66
86,3450,2,66
87,3480,2,66
88,3510,2,66
89,3540,2,65
90,3570,2,64
91,3600,2,66
92,3630,3,66
93,3660,3,65
94,3690,3,65
95,3720,3,67
96,3750,3,68
97,3780,3,66
98,3810,3,66
99,3840,3,66
100,3870,3,65
101,3900,3,66
102,3930,3,65
103,3960,3,64
104,3990,3,66
105,4020,3,66
106,4050,3,65
107,4080,3,65
108,4110,3,66
109,4140,3,66
110,4170,3,67
111,4200,3,67
112,4230,3,68
113,4260,3,66
114,4290,3,66
115,4320,3,66
116,4350,3,65
117,4380,3,65
118,4410,3,66
119,4440,3,67
120,4470,3,67
121,4500,3,65
122,4530,3,66
123,4560,3,66
