,TimeSec,SleepLVL,HR
0,420,0,79.0
1,450,0,68.0
2,480,0,68.0
3,510,0,71.0
4,540,1,70.0
5,570,1,68.0
6,600,2,68.0
7,630,2,66.0
8,660,2,65.0
9,690,2,68.0
10,720,2,66.0
11,750,2,64.0
12,780,2,66.0
13,810,2,65.0
14,840,2,64.0
15,870,2,62.0
16,900,2,64.0
17,930,2,61.0
18,960,2,63.0
19,990,2,64.0
20,1020,2,62.0
21,1050,2,65.0
22,1080,2,61.0
23,1110,2,64.0
24,1140,2,62.0
25,1170,2,65.0
26,1200,2,64.0
27,1230,2,64.0
28,1260,2,62.0
29,1290,2,68.0
30,1320,2,65.0
31,1350,2,66.0
32,1380,2,64.0
33,1410,2,64.0
34,1440,2,63.0
35,1470,2,61.0
36,1500,2,65.0
37,1530,3,62.0
38,1560,3,63.0
39,1590,2,68.0
40,1620,3,65.0
41,1650,3,65.0
42,1680,3,65.0
43,1710,3,65.0
44,1740,3,61.0
45,1770,3,66.0
46,1800,3,64.0
47,1830,3,66.0
48,1860,3,62.0
49,1890,3,64.0
50,1920,3,68.0
51,1950,3,62.0
52,1980,3,67.0
53,2010,3,65.0
54,2040,3,67.0
55,2070,2,68.0
56,2100,2,70.0
57,2130,3,67.0
58,2160,3,67.0
59,2190,3,64.0
60,2220,3,67.0
61,2250,3,67.0
62,2280,3,67.0
63,2310,3,66.0
64,2340,3,73.0
65,2370,3,69.0
66,2400,3,68.0
67,2430,3,66.0
68,2460,3,68.0
69,2490,3,66.0
70,2520,3,68.0
71,2550,3,69.0
72,2580,3,70.0
73,2610,3,72.0
74,2640,3,72.0
75,2670,3,71.0
76,2700,3,71.0
77,2730,3,70.0
78,2760,3,70.0
79,2790,3,68.0
80,2820,3,71.0
81,2850,3,70.0
82,2880,3,74.0
83,2910,3,74.0
84,2940,3,72.0
85,2970,3,70.0
86,3000,0,71.0
87,3030,0,83.0
88,3060,0,90.0
89,3090,1,78.0
90,3120,2,77.0
91,3150,2,77.0
92,3180,2,76.0
93,3210,2,77.0
94,3240,2,73.0
95,3270,2,72.0
96,3300,2,72.0
97,3330,2,72.0
98,3360,2,73.0
99,3390,2,69.0
100,3420,2,70.0
101,3450,2,72.0
102,3480,2,73.0
103,3510,2,71.0
104,3540,3,70.0
105,3570,3,71.0
106,3600,3,71.0
107,3630,3,71.0
108,3660,3,70.0
109,3690,3,70.0
110,3720,3,70.0
111,3750,3,71.0
112,3780,3,71.0
113,3810,3,75.0
114,3840,2,84.0
115,3870,3,75.0
116,3900,2,75.0
117,3930,2,76.0
118,3960,2,74.0
119,3990,2,72.0
120,4020,2,75.0
121,4050,2,73.0
122,4080,1,74.0
