,TimeSec,SleepLVL,HR
0,780,0,81
1,810,0,90
2,840,0,89
3,870,0,94
4,900,0,50
5,930,0,53
6,960,0,50
7,990,1,50
8,1020,1,48
9,1050,1,48
10,1080,2,49
11,1110,2,49
12,1140,2,50
13,1170,2,50
14,1200,2,47
15,1230,2,50
16,1260,2,49
17,1290,2,50
18,1320,2,49
19,1350,2,48
20,1380,2,50
21,1410,2,50
22,1440,2,49
23,1470,2,49
24,1500,2,49
25,1530,2,50
26,1560,2,49
27,1590,2,49
28,1620,2,49
29,1650,2,48
30,1680,2,48
31,1710,3,49
32,1740,3,49
33,1770,3,48
34,1800,3,49
35,1830,3,49
36,1860,3,49
37,1890,3,50
38,1920,3,50
39,1950,3,49
40,1980,3,49
41,2010,3,49
42,2040,3,49
43,2070,3,47
44,2100,3,49
45,2130,3,49
46,2160,3,49
47,2190,3,49
48,2220,3,49
49,2250,3,49
50,2280,3,50
51,2310,3,49
52,2340,3,49
53,2370,3,49
54,2400,3,49
55,2430,3,49
56,2460,3,49
57,2490,3,49
58,2520,3,49
59,2550,3,49
60,2580,3,48
61,2610,3,48
62,2640,3,48
63,2670,3,50
64,2700,3,50
65,2730,3,49
66,2760,3,50
67,2790,3,49
68,2820,3,49
69,2850,3,50
70,2880,3,48
71,2910,3,48
72,2940,3,48
73,2970,3,49
74,3000,3,49
75,3030,3,49
76,3060,3,48
77,3090,3,50
78,3120,3,50
79,3150,3,50
80,3180,3,50
81,3210,3,50
82,3240,3,49
83,3270,3,50
84,3300,3,49
85,3330,3,49
86,3360,3,49
87,3390,3,49
88,3420,3,50
89,3450,3,49
90,3480,3,49
91,3510,3,49
92,3540,3,49
93,3570,3,48
94,3600,3,48
95,3630,3,49
96,3660,3,48
97,3690,3,49
98,3720,3,49
99,3750,3,49
100,3780,3,49
101,3810,3,49
102,3840,3,49
103,3870,3,49
104,3900,3,49
105,3930,3,50
106,3960,3,50
107,3990,3,51
108,4020,3,50
109,4050,3,50
110,4080,3,50
111,4110,3,50
112,4140,3,50
113,4170,3,50
114,4200,3,50
115,4230,3,50
116,4260,3,50
117,4290,3,50
118,4320,3,50
119,4350,3,51
120,4380,3,50
121,4410,0,50
122,4440,2,102
123,4470,2,44
124,4500,2,44
125,4530,2,46
126,4560,2,50
127,4590,5,50
128,4620,5,47
129,4650,5,55
130,4680,5,69
131,4710,5,67
132,4740,5,64
133,4770,5,64
134,4800,5,66
135,4830,5,64
136,4860,5,63
137,4890,5,68
138,4920,5,67
139,4950,5,67
140,4980,5,66
141,5010,5,54
142,5040,5,59
143,5070,5,59
144,5100,5,56
145,5130,5,69
146,5160,5,63
147,5190,5,50
148,5220,5,59
149,5250,5,59
150,5280,5,58
151,5310,5,59
152,5340,5,51
153,5370,5,50
154,5400,5,50
155,5430,5,52
156,5460,5,51
157,5490,5,50
158,5520,5,64
159,5550,5,50
160,5580,5,52
161,5610,5,52
162,5640,5,50
163,5670,5,50
164,5700,5,52
165,5730,5,51
166,5760,5,50
167,5790,5,49
168,5820,5,50
169,5850,5,50
170,5880,5,55
171,5910,5,51
172,5940,5,52
173,5970,5,55
174,6000,5,53
175,6030,5,51
176,6060,2,51
177,6090,2,52
178,6120,2,51
179,6150,2,52
180,6180,2,53
181,6210,2,52
182,6240,2,51
183,6270,2,51
184,6300,2,51
185,6330,2,57
186,6360,2,51
187,6390,2,51
188,6420,2,52
189,6450,2,55
190,6480,2,53
191,6510,2,52
192,6540,2,51
193,6570,2,51
194,6600,2,50
195,6630,2,51
196,6660,2,50
197,6690,2,52
198,6720,2,50
199,6750,2,50
200,6780,2,50
201,6810,2,50
202,6840,2,56
203,6870,2,49
204,6900,2,51
205,6930,2,50
206,6960,2,51
207,6990,2,50
208,7020,2,50
209,7050,2,50
210,7080,2,48
211,7110,2,56
212,7140,2,50
213,7170,2,50
214,7200,3,50
215,7230,3,50
216,7260,3,50
217,7290,3,50
218,7320,3,50
219,7350,3,50
220,7380,3,50
221,7410,3,51
222,7440,3,49
223,7470,3,49
224,7500,3,50
225,7530,3,49
226,7560,3,50
227,7590,3,50
228,7620,3,50
229,7650,3,50
230,7680,3,50
231,7710,3,50
232,7740,3,51
233,7770,3,50
234,7800,3,50
235,7830,3,50
236,7860,3,50
237,7890,3,50
238,7920,3,50
239,7950,3,50
240,7980,3,48
241,8010,3,49
242,8040,3,49
243,8070,3,49
244,8100,3,49
245,8130,3,50
246,8160,3,50
247,8190,3,49
248,8220,3,49
249,8250,3,48
250,8280,3,48
251,8310,3,49
252,8340,3,49
253,8370,3,50
254,8400,3,50
255,8430,3,50
256,8460,3,49
257,8490,3,48
258,8520,3,49
259,8550,3,48
260,8580,3,49
261,8610,3,48
262,8640,3,48
263,8670,3,48
264,8700,3,48
265,8730,3,48
266,8760,3,47
267,8790,3,47
268,8820,3,48
269,8850,3,48
270,8880,3,48
271,8910,3,47
272,8940,3,47
273,8970,3,47
274,9000,3,46
275,9030,3,45
276,9060,2,49
277,9090,2,48
278,9120,5,48
279,9150,5,47
280,9180,5,48
281,9210,5,66
282,9240,5,100
283,9270,5,80
284,9300,5,43
285,9330,5,44
286,9360,5,44
287,9390,5,44
288,9420,5,45
289,9450,5,47
290,9480,5,43
291,9510,5,42
292,9540,5,43
293,9570,5,43
294,9600,5,46
295,9630,5,46
296,9660,5,44
297,9690,5,45
298,9720,5,45
299,9750,5,46
300,9780,0,47
301,9810,1,69
302,9840,1,86
303,9870,2,45
304,9900,2,45
305,9930,2,46
306,9960,2,46
307,9990,2,46
308,10020,2,46
309,10050,2,47
310,10080,2,49
311,10110,2,47
312,10140,2,47
313,10170,2,46
314,10200,2,48
315,10230,2,47
316,10260,2,47
317,10290,2,48
318,10320,2,47
319,10350,2,85
320,10380,2,45
321,10410,2,44
322,10440,2,49
323,10470,2,48
324,10500,2,47
325,10530,2,47
326,10560,2,48
327,10590,2,48
328,10620,1,44
329,10650,1,47
330,10680,1,47
331,10710,1,46
332,10740,2,47
333,10770,2,48
334,10800,2,49
335,10830,2,49
336,10860,2,50
337,10890,2,49
338,10920,2,49
339,10950,2,95
340,10980,2,95
341,11010,2,94
342,11040,2,95
343,11070,2,95
344,11100,2,93
345,11130,2,95
346,11160,2,96
347,11190,2,96
348,11220,2,96
349,11250,2,49
350,11280,2,49
351,11310,2,49
352,11340,2,93
353,11370,2,99
354,11400,2,95
355,11430,2,95
356,11460,2,93
357,11490,2,93
358,11520,2,95
359,11550,2,95
360,11580,2,94
361,11610,2,95
362,11640,2,95
363,11670,2,94
364,11700,2,95
365,11730,2,95
366,11760,2,95
367,11790,2,95
368,11820,2,95
369,11850,2,95
370,11880,2,95
371,11910,2,97
372,11940,0,96
373,11970,0,87
374,12000,1,88
375,12030,2,86
376,12060,2,113
377,12090,2,82
378,12120,2,82
379,12150,2,46
380,12180,2,46
381,12210,2,46
382,12240,5,46
383,12270,5,46
384,12300,5,52
385,12330,5,48
386,12360,5,46
387,12390,5,46
388,12420,5,46
389,12450,5,46
390,12480,5,47
391,12510,5,47
392,12540,5,47
393,12570,5,48
394,12600,5,47
395,12630,5,46
396,12660,5,65
397,12690,5,66
398,12720,0,68
399,12750,5,78
400,12780,5,86
401,12810,5,86
402,12840,5,48
403,12870,5,49
404,12900,5,47
405,12930,5,48
406,12960,5,49
407,12990,5,47
408,13020,5,49
409,13050,5,49
410,13080,5,49
411,13110,5,49
412,13140,5,66
413,13170,5,47
414,13200,5,64
415,13230,5,47
416,13260,5,48
417,13290,5,45
418,13320,5,45
419,13350,5,45
420,13380,5,50
421,13410,5,61
422,13440,5,49
423,13470,5,48
424,13500,5,48
425,13530,5,48
426,13560,5,46
427,13590,5,46
428,13620,5,85
429,13650,5,86
430,13680,5,86
431,13710,5,49
432,13740,5,44
433,13770,5,44
434,13800,5,77
435,13830,5,68
436,13860,5,69
437,13890,5,67
438,13920,5,72
439,13950,5,50
440,13980,5,48
441,14010,5,49
442,14040,5,47
443,14070,5,50
444,14100,5,66
445,14130,5,44
446,14160,5,61
447,14190,5,65
448,14220,5,65
449,14250,5,76
450,14280,5,86
451,14310,5,86
452,14340,5,47
453,14370,5,45
454,14400,5,45
455,14430,5,47
456,14460,5,44
457,14490,5,47
458,14520,5,65
459,14550,5,48
460,14580,5,48
461,14610,5,61
462,14640,1,61
463,14670,1,79
464,14700,1,47
465,14730,1,49
466,14760,1,48
467,14790,2,50
468,14820,2,50
469,14850,2,45
470,14880,2,46
471,14910,2,46
472,14940,2,49
473,14970,2,48
474,15000,2,45
475,15030,2,48
476,15060,2,48
477,15090,2,48
478,15120,2,47
479,15150,2,45
480,15180,2,47
481,15210,2,47
482,15240,2,48
483,15270,2,47
484,15300,2,47
485,15330,2,48
486,15360,2,47
487,15390,2,49
488,15420,2,47
489,15450,2,46
490,15480,2,47
491,15510,2,50
492,15540,1,50
493,15570,1,82
494,15600,2,46
495,15630,2,48
496,15660,2,48
497,15690,2,48
498,15720,2,48
499,15750,2,48
500,15780,2,48
501,15810,2,48
502,15840,2,48
503,15870,2,48
504,15900,2,48
505,15930,2,49
506,15960,2,49
507,15990,2,49
508,16020,2,49
509,16050,2,48
510,16080,2,49
511,16110,2,50
512,16140,2,48
513,16170,2,47
514,16200,2,47
515,16230,2,48
516,16260,2,47
517,16290,2,48
518,16320,2,48
519,16350,2,48
520,16380,2,48
521,16410,2,47
522,16440,2,48
523,16470,2,47
524,16500,2,48
525,16530,2,48
526,16560,2,46
527,16590,2,48
528,16620,2,47
529,16650,2,47
530,16680,2,47
531,16710,2,48
532,16740,2,50
533,16770,2,48
534,16800,2,48
535,16830,2,49
536,16860,2,47
537,16890,2,49
538,16920,2,47
539,16950,2,48
540,16980,2,48
541,17010,2,48
542,17040,2,46
543,17070,2,46
544,17100,2,47
545,17130,2,48
546,17160,2,49
547,17190,2,47
548,17220,2,48
549,17250,2,48
550,17280,2,47
551,17310,2,48
552,17340,2,50
553,17370,2,49
554,17400,2,49
555,17430,2,48
556,17460,2,48
557,17490,2,48
558,17520,2,48
559,17550,2,47
560,17580,2,48
561,17610,2,47
562,17640,2,47
563,17670,2,46
564,17700,2,47
565,17730,2,48
566,17760,2,46
567,17790,2,48
568,17820,2,47
569,17850,2,48
570,17880,2,46
571,17910,2,46
572,17940,5,47
573,17970,5,46
574,18000,5,50
575,18030,5,49
576,18060,5,49
577,18090,5,48
578,18120,5,46
579,18150,5,63
580,18180,1,77
581,18210,1,77
582,18240,1,68
583,18270,2,47
584,18300,2,49
585,18330,2,48
586,18360,2,49
587,18390,1,61
588,18420,1,47
589,18450,2,46
590,18480,2,48
591,18510,2,48
592,18540,2,50
593,18570,2,48
594,18600,2,48
595,18630,2,49
596,18660,2,48
597,18690,2,50
598,18720,2,49
599,18750,2,49
600,18780,2,49
601,18810,2,48
602,18840,0,47
603,18870,1,47
604,18900,1,45
605,18930,2,46
606,18960,2,55
607,18990,2,50
608,19020,2,49
609,19050,0,48
610,19080,1,72
611,19110,1,87
612,19140,2,46
613,19170,2,48
614,19200,2,47
615,19230,2,46
616,19260,2,46
617,19290,2,46
618,19320,2,47
619,19350,2,47
620,19380,2,47
621,19410,2,47
622,19440,2,47
623,19470,2,46
624,19500,2,46
625,19530,2,49
626,19560,2,47
627,19590,2,45
628,19620,2,46
629,19650,2,47
630,19680,2,47
631,19710,2,47
632,19740,2,48
633,19770,2,46
634,19800,2,48
635,19830,2,47
636,19860,2,47
637,19890,2,47
638,19920,2,47
639,19950,2,46
640,19980,2,47
641,20010,2,47
642,20040,2,47
643,20070,2,49
644,20100,2,47
645,20130,2,46
646,20160,2,46
647,20190,2,46
648,20220,2,46
649,20250,2,46
650,20280,2,47
651,20310,2,47
652,20340,2,47
653,20370,2,47
654,20400,2,48
655,20430,2,47
656,20460,2,45
657,20490,2,46
658,20520,2,45
659,20550,2,48
660,20580,2,47
661,20610,2,46
662,20640,2,46
663,20670,2,46
664,20700,2,46
665,20730,2,46
666,20760,2,46
667,20790,2,47
668,20820,2,48
669,20850,2,47
670,20880,1,62
671,20910,2,50
672,20940,2,48
673,20970,2,47
674,21000,2,47
675,21030,2,47
676,21060,2,48
677,21090,2,48
678,21120,2,47
679,21150,1,46
680,21180,2,82
681,21210,2,83
682,21240,1,82
683,21270,2,89
684,21300,2,46
685,21330,2,45
686,21360,2,47
687,21390,2,44
688,21420,2,46
689,21450,2,46
690,21480,1,46
691,21510,2,79
692,21540,2,46
693,21570,2,45
694,21600,2,46
695,21630,2,46
696,21660,2,46
697,21690,2,47
698,21720,2,44
699,21750,1,45
700,21780,2,88
701,21810,2,86
702,21840,2,47
703,21870,2,49
704,21900,2,48
705,21930,2,48
706,21960,2,46
707,21990,2,47
708,22020,2,49
709,22050,2,48
710,22080,2,48
711,22110,2,46
712,22140,5,47
713,22170,5,48
714,22200,5,46
715,22230,5,47
716,22260,5,45
717,22290,5,50
718,22320,5,50
719,22350,5,50
720,22380,5,65
721,22410,5,48
722,22440,5,45
723,22470,5,44
724,22500,1,47
725,22530,0,74
726,22560,1,73
727,22590,5,83
728,22620,5,83
729,22650,5,73
730,22680,5,65
731,22710,5,66
732,22740,5,78
733,22770,5,80
734,22800,5,82
735,22830,5,81
736,22860,5,83
737,22890,5,45
738,22920,5,73
739,22950,1,78
740,22980,1,76
741,23010,1,86
742,23040,1,46
743,23070,2,47
744,23100,2,48
745,23130,2,48
746,23160,2,47
747,23190,2,46
748,23220,2,47
749,23250,2,49
750,23280,2,49
751,23310,2,46
752,23340,2,46
753,23370,2,48
754,23400,2,46
755,23430,2,46
756,23460,2,46
757,23490,2,44
758,23520,2,45
759,23550,2,47
760,23580,2,47
761,23610,2,48
762,23640,2,48
763,23670,2,47
764,23700,2,48
765,23730,2,47
766,23760,2,47
767,23790,2,47
768,23820,2,47
769,23850,2,48
770,23880,2,48
771,23910,2,47
772,23940,2,46
773,23970,2,47
774,24000,2,47
775,24030,2,47
776,24060,2,47
777,24090,2,48
778,24120,2,48
779,24150,2,44
780,24180,2,47
781,24210,2,46
782,24240,2,48
783,24270,1,89
784,24300,2,89
785,24330,2,44
786,24360,2,45
787,24390,2,46
788,24420,2,47
789,24450,2,46
790,24480,2,46
791,24510,1,48
792,24540,1,46
793,24570,2,46
794,24600,2,47
795,24630,2,48
796,24660,2,47
797,24690,2,46
798,24720,2,46
799,24750,2,46
800,24780,2,49
801,24810,2,48
802,24840,2,46
803,24870,2,47
804,24900,2,50
805,24930,2,49
806,24960,2,47
807,24990,2,45
808,25020,2,47
809,25050,2,47
810,25080,2,49
811,25110,2,44
812,25140,2,45
813,25170,2,45
814,25200,2,46
815,25230,2,46
816,25260,2,47
817,25290,0,47
818,25320,1,47
819,25350,2,44
820,25380,2,44
821,25410,2,47
822,25440,2,47
823,25470,2,47
824,25500,2,48
825,25530,5,47
826,25560,5,43
827,25590,5,46
828,25620,5,46
829,25650,5,63
830,25680,5,64
831,25710,5,68
832,25740,5,75
833,25770,5,49
834,25800,5,50
835,25830,5,62
836,25860,5,63
837,25890,5,43
838,25920,5,43
839,25950,5,47
840,25980,5,55
841,26010,5,59
842,26040,5,57
843,26070,5,49
844,26100,5,46
845,26130,5,48
846,26160,5,46
847,26190,5,74
848,26220,5,49
849,26250,5,63
850,26280,5,59
851,26310,1,77
852,26340,0,77
853,26370,1,80
854,26400,1,84
855,26430,5,45
856,26460,5,46
857,26490,5,47
858,26520,5,45
859,26550,5,46
860,26580,5,48
861,26610,5,48
862,26640,5,47
863,26670,5,47
864,26700,5,46
865,26730,0,47
866,26760,1,57
867,26790,1,43
868,26820,5,74
869,26850,5,74
870,26880,5,126
871,26910,5,126
872,26940,5,126
873,26970,5,124
874,27000,5,128
875,27030,5,128
876,27060,0,74
877,27090,1,90
878,27120,2,85
879,27150,2,88
880,27180,2,92
881,27210,2,48
882,27240,2,49
883,27270,2,48
884,27300,2,46
885,27330,2,46
886,27360,2,44
887,27390,2,48
888,27420,2,46
889,27450,2,44
890,27480,2,47
891,27510,2,46
892,27540,2,47
893,27570,2,48
894,27600,2,43
895,27630,2,46
896,27660,2,46
897,27690,2,45
898,27720,2,46
899,27750,2,46
900,27780,2,47
901,27810,2,47
902,27840,2,46
903,27870,2,46
904,27900,2,46
905,27930,2,47
906,27960,2,47
907,27990,2,45
908,28020,2,48
909,28050,2,47
910,28080,2,45
911,28110,2,46
912,28140,2,49
913,28170,5,43
914,28200,5,45
915,28230,5,43
916,28260,5,41
917,28290,5,68
918,28320,5,44
919,28350,5,59
920,28380,5,46
921,28410,0,53
922,28440,1,55
923,28470,2,43
924,28500,2,45
925,28530,5,44
926,28560,5,45
927,28590,5,45
928,28620,5,45
929,28650,5,45
930,28680,5,48
931,28710,5,44
932,28740,5,46
933,28770,5,48
934,28800,5,73
935,28830,5,74
936,28860,5,46
937,28890,1,47
938,28920,2,91
939,28950,5,85
940,28980,5,46
941,29010,5,46
942,29040,5,48
943,29070,2,48
944,29100,2,50
945,29130,2,45
946,29160,2,45
947,29190,2,47
948,29220,2,48
949,29250,2,46
950,29280,2,46
951,29310,2,47
952,29340,2,47
953,29370,5,46
