,TimeSec,SleepLVL,HR
0,1320,0,68
1,1350,0,65
2,1380,0,67
3,1410,0,66
4,1440,0,68
5,1470,0,63
6,1500,0,64
7,1530,0,65
8,1560,0,67
9,1590,0,68
10,1620,0,72
11,1650,0,65
12,1680,0,65
13,1710,0,65
14,1740,0,68
15,1770,0,67
16,1800,0,72
17,1830,0,63
18,1860,0,63
19,1890,0,63
20,1920,0,62
21,1950,0,63
22,1980,1,64
23,2010,1,65
24,2040,2,65
25,2070,2,66
26,2100,2,64
27,2130,2,65
28,2160,2,64
29,2190,1,66
30,2220,1,65
31,2250,2,64
32,2280,2,67
33,2310,2,65
34,2340,2,65
35,2370,2,62
36,2400,2,64
37,2430,2,62
38,2460,0,64
39,2490,1,68
40,2520,2,62
41,2550,2,63
42,2580,2,60
43,2610,2,62
44,2640,2,64
45,2670,2,59
46,2700,2,62
47,2730,2,61
48,2760,2,62
49,2790,2,62
50,2820,2,67
51,2850,2,62
52,2880,2,63
53,2910,2,62
54,2940,3,63
55,2970,3,62
56,3000,3,63
57,3030,3,61
58,3060,0,64
59,3090,2,77
60,3120,2,62
61,3150,2,66
62,3180,2,60
63,3210,2,64
64,3240,2,63
65,3270,2,64
66,3300,2,63
67,3330,3,64
68,3360,3,64
69,3390,3,64
70,3420,3,67
71,3450,0,64
72,3480,0,79
73,3510,1,82
74,3540,1,67
75,3570,2,67
76,3600,2,68
77,3630,2,67
78,3660,2,67
79,3690,2,65
80,3720,2,63
81,3750,2,63
82,3780,1,70
83,3810,2,61
84,3840,2,63
85,3870,2,60
86,3900,2,64
87,3930,3,63
88,3960,3,64
89,3990,3,63
90,4020,3,64
91,4050,3,66
92,4080,3,67
93,4110,0,66
94,4140,1,73
95,4170,0,67
96,4200,0,73
97,4230,1,72
98,4260,1,66
99,4290,1,64
100,4320,1,68
101,4350,2,67
102,4380,2,65
103,4410,2,67
104,4440,2,64
105,4470,2,59
106,4500,2,64
107,4530,2,63
108,4560,2,59
109,4590,2,63
110,4620,2,62
111,4650,2,59
112,4680,2,62
113,4710,2,62
114,4740,3,63
115,4770,3,65
116,4800,3,66
117,4830,3,67
118,4860,3,66
119,4890,3,69
120,4920,3,69
121,4950,3,67
122,4980,3,69
123,5010,3,70
124,5040,3,68
125,5070,3,69
126,5100,3,69
127,5130,3,70
128,5160,3,69
129,5190,0,69
130,5220,1,69
131,5250,2,71
132,5280,2,63
133,5310,1,64
134,5340,2,67
135,5370,2,67
136,5400,2,64
137,5430,2,67
138,5460,2,67
139,5490,2,64
140,5520,3,64
141,5550,3,65
142,5580,3,66
143,5610,3,66
144,5640,3,67
145,5670,3,68
146,5700,3,63
147,5730,3,65
148,5760,3,65
149,5790,3,63
150,5820,3,68
151,5850,3,65
152,5880,3,68
153,5910,3,68
154,5940,3,68
155,5970,3,69
156,6000,3,69
157,6030,3,69
158,6060,3,69
159,6090,0,68
160,6120,2,85
161,6150,2,65
162,6180,2,66
163,6210,2,68
164,6240,2,66
165,6270,2,63
166,6300,2,66
167,6330,2,65
168,6360,2,67
169,6390,2,70
170,6420,2,67
171,6450,2,67
172,6480,2,65
173,6510,2,73
174,6540,2,65
175,6570,2,67
176,6600,2,66
177,6630,2,68
178,6660,2,68
179,6690,2,65
180,6720,2,64
181,6750,2,69
182,6780,2,63
183,6810,2,60
184,6840,2,64
185,6870,2,69
186,6900,2,67
187,6930,2,65
188,6960,2,62
189,6990,2,63
190,7020,2,66
191,7050,2,66
192,7080,2,66
193,7110,2,69
194,7140,2,65
195,7170,2,68
196,7200,2,68
197,7230,2,62
198,7260,2,68
199,7290,0,67
200,7320,0,78
201,7350,0,74
202,7380,0,83
203,7410,0,77
204,7440,1,77
205,7470,1,74
206,7500,2,77
207,7530,2,79
208,7560,2,77
209,7590,2,74
210,7620,2,76
211,7650,2,70
212,7680,2,72
213,7710,2,72
214,7740,2,79
215,7770,2,70
216,7800,2,75
217,7830,2,77
218,7860,2,72
219,7890,2,72
220,7920,2,73
221,7950,2,70
222,7980,2,74
223,8010,2,72
224,8040,2,72
225,8070,2,73
226,8100,2,70
227,8130,2,76
228,8160,2,72
229,8190,2,70
230,8220,2,74
231,8250,2,72
232,8280,2,69
233,8310,2,74
234,8340,2,73
235,8370,2,75
236,8400,3,75
237,8430,3,74
238,8460,3,75
239,8490,3,74
240,8520,3,75
241,8550,3,71
242,8580,3,74
243,8610,3,72
244,8640,3,75
245,8670,3,74
246,8700,3,73
247,8730,3,73
248,8760,3,74
249,8790,3,72
250,8820,3,88
251,8850,2,80
252,8880,2,70
253,8910,2,70
254,8940,2,72
255,8970,2,71
256,9000,2,69
257,9030,2,70
258,9060,2,72
259,9090,3,72
260,9120,3,75
261,9150,3,75
262,9180,3,77
263,9210,3,72
264,9240,3,74
265,9270,3,76
266,9300,3,74
267,9330,3,74
268,9360,3,76
269,9390,3,75
270,9420,3,75
271,9450,3,91
272,9480,2,76
273,9510,2,74
274,9540,2,71
275,9570,2,71
276,9600,2,74
277,9630,3,73
278,9660,3,77
279,9690,3,74
280,9720,3,74
281,9750,3,75
282,9780,3,75
283,9810,3,73
284,9840,3,74
285,9870,3,76
286,9900,3,75
287,9930,3,77
288,9960,3,74
289,9990,3,75
290,10020,3,76
291,10050,3,73
292,10080,3,75
293,10110,3,76
294,10140,3,75
295,10170,2,82
296,10200,2,77
297,10230,1,75
298,10260,1,85
299,10290,2,85
300,10320,2,81
301,10350,2,80
302,10380,2,80
303,10410,2,78
304,10440,2,77
305,10470,2,77
306,10500,2,73
307,10530,2,77
308,10560,2,74
309,10590,2,73
310,10620,2,77
311,10650,2,74
312,10680,5,74
313,10710,5,74
314,10740,5,79
315,10770,5,78
316,10800,5,70
317,10830,5,80
318,10860,5,77
319,10890,5,78
320,10920,5,78
321,10950,5,77
322,10980,5,77
323,11010,5,77
324,11040,5,77
325,11070,5,74
326,11100,5,77
327,11130,5,73
328,11160,5,75
329,11190,5,77
330,11220,5,77
331,11250,5,69
332,11280,5,75
333,11310,5,69
334,11340,5,73
335,11370,5,72
336,11400,5,75
337,11430,5,80
338,11460,5,77
339,11490,5,76
340,11520,5,76
341,11550,5,74
342,11580,5,75
343,11610,5,73
344,11640,5,71
345,11670,5,77
346,11700,5,74
347,11730,5,72
348,11760,5,78
349,11790,5,75
350,11820,5,75
351,11850,5,78
352,11880,5,70
353,11910,5,77
354,11940,0,75
355,11970,1,99
356,12000,2,75
357,12030,2,77
358,12060,2,76
359,12090,2,77
360,12120,2,74
361,12150,2,79
362,12180,2,73
363,12210,2,72
364,12240,2,70
365,12270,2,74
366,12300,2,73
367,12330,2,70
368,12360,2,75
369,12390,2,74
370,12420,2,73
371,12450,2,74
372,12480,2,74
373,12510,2,73
374,12540,2,92
375,12570,2,69
376,12600,2,68
377,12630,2,73
378,12660,2,71
379,12690,2,72
380,12720,2,71
381,12750,2,73
382,12780,2,71
383,12810,2,74
384,12840,2,72
385,12870,2,73
386,12900,2,76
387,12930,2,74
388,12960,2,72
389,12990,2,75
390,13020,2,76
391,13050,2,75
392,13080,2,73
393,13110,2,73
394,13140,2,74
395,13170,2,74
396,13200,2,75
397,13230,2,72
398,13260,3,72
399,13290,3,74
400,13320,3,76
401,13350,3,74
402,13380,3,77
403,13410,3,74
404,13440,3,77
405,13470,3,77
406,13500,3,77
407,13530,3,76
408,13560,3,77
409,13590,3,74
410,13620,3,76
411,13650,3,77
412,13680,3,77
413,13710,3,76
414,13740,3,77
415,13770,3,77
416,13800,3,77
417,13830,0,81
418,13860,0,94
419,13890,1,92
420,13920,1,88
421,13950,2,84
422,13980,2,77
423,14010,2,75
424,14040,2,77
425,14070,2,76
426,14100,2,77
427,14130,2,74
428,14160,2,75
429,14190,2,75
430,14220,2,74
431,14250,2,74
432,14280,2,73
433,14310,2,75
434,14340,2,74
435,14370,2,73
436,14400,2,73
437,14430,2,73
438,14460,2,72
439,14490,2,72
440,14520,2,73
441,14550,2,71
442,14580,2,69
443,14610,2,72
444,14640,2,71
445,14670,2,74
446,14700,2,73
447,14730,1,73
448,14760,1,79
449,14790,1,71
450,14820,2,68
451,14850,2,68
452,14880,2,68
453,14910,2,69
454,14940,2,64
455,14970,2,66
456,15000,2,66
457,15030,2,68
458,15060,2,66
459,15090,2,67
460,15120,2,64
461,15150,2,65
462,15180,2,64
463,15210,2,65
464,15240,2,64
465,15270,2,65
466,15300,2,64
467,15330,2,64
468,15360,2,66
469,15390,2,63
470,15420,2,63
471,15450,2,65
472,15480,2,65
473,15510,2,64
474,15540,2,64
475,15570,2,65
476,15600,3,65
477,15630,1,65
478,15660,1,69
479,15690,1,61
480,15720,1,66
481,15750,1,65
482,15780,2,62
483,15810,2,63
484,15840,2,64
485,15870,2,63
486,15900,2,68
487,15930,2,63
488,15960,2,62
489,15990,2,64
490,16020,2,63
491,16050,2,64
492,16080,2,65
493,16110,2,63
494,16140,2,63
495,16170,2,64
496,16200,2,72
497,16230,2,62
498,16260,2,63
499,16290,2,63
500,16320,2,65
501,16350,2,63
502,16380,2,64
503,16410,2,65
504,16440,2,63
505,16470,2,64
506,16500,2,63
507,16530,2,64
508,16560,2,65
509,16590,2,63
510,16620,2,63
511,16650,2,66
512,16680,2,64
513,16710,2,65
514,16740,1,75
515,16770,2,62
516,16800,2,66
517,16830,2,62
518,16860,2,65
519,16890,2,64
520,16920,2,66
521,16950,2,63
522,16980,2,63
523,17010,2,63
524,17040,2,63
525,17070,2,62
526,17100,2,64
527,17130,1,81
528,17160,2,62
529,17190,2,63
530,17220,2,63
531,17250,2,68
532,17280,2,62
533,17310,2,63
534,17340,2,63
535,17370,2,63
536,17400,2,64
537,17430,2,64
538,17460,2,62
539,17490,2,64
540,17520,2,63
541,17550,2,61
542,17580,2,68
543,17610,2,63
544,17640,2,61
545,17670,2,67
546,17700,2,61
547,17730,2,63
548,17760,2,60
549,17790,2,63
550,17820,2,62
551,17850,2,62
552,17880,5,62
553,17910,5,61
554,17940,5,64
555,17970,5,68
556,18000,5,62
557,18030,5,63
558,18060,5,66
559,18090,5,68
560,18120,5,68
561,18150,5,67
562,18180,5,65
563,18210,5,66
564,18240,5,63
565,18270,5,67
566,18300,5,64
567,18330,5,65
568,18360,5,64
569,18390,5,69
570,18420,5,63
571,18450,5,62
572,18480,5,61
573,18510,5,62
574,18540,5,63
575,18570,5,60
576,18600,5,65
577,18630,5,69
578,18660,5,68
579,18690,5,58
580,18720,5,59
581,18750,5,65
582,18780,5,67
583,18810,5,64
584,18840,5,71
585,18870,5,60
586,18900,5,61
587,18930,5,63
588,18960,5,65
589,18990,5,68
590,19020,5,64
591,19050,5,62
592,19080,5,63
593,19110,5,62
594,19140,5,62
595,19170,5,68
596,19200,5,69
597,19230,5,73
598,19260,5,69
599,19290,5,67
600,19320,5,65
601,19350,5,67
602,19380,5,66
603,19410,5,60
604,19440,5,63
605,19470,5,62
606,19500,0,68
607,19530,0,70
608,19560,5,83
609,19590,5,61
610,19620,5,63
611,19650,5,66
612,19680,5,67
613,19710,5,68
614,19740,5,66
615,19770,5,65
616,19800,5,68
617,19830,5,68
618,19860,5,65
619,19890,5,65
620,19920,5,64
621,19950,5,62
622,19980,5,63
623,20010,5,63
624,20040,5,65
625,20070,5,65
626,20100,5,72
627,20130,5,64
628,20160,0,63
629,20190,0,88
630,20220,0,70
631,20250,1,68
632,20280,1,65
633,20310,1,65
634,20340,1,66
635,20370,2,65
636,20400,2,66
637,20430,2,65
638,20460,2,63
639,20490,2,64
640,20520,0,69
641,20550,1,74
642,20580,0,78
643,20610,0,74
644,20640,0,71
645,20670,0,82
646,20700,0,88
647,20730,0,78
648,20760,0,86
649,20790,0,85
650,20820,0,89
651,20850,0,87
652,20880,0,89
653,20910,0,88
654,20940,0,87
655,20970,0,68
656,21000,0,68
657,21030,0,65
658,21060,0,68
659,21090,0,67
660,21120,0,69
661,21150,0,67
662,21180,0,67
663,21210,0,64
664,21240,0,68
665,21270,0,70
666,21300,0,64
667,21330,0,68
668,21360,0,68
669,21390,0,61
670,21420,0,61
671,21450,0,67
672,21480,0,64
673,21510,0,63
674,21540,0,65
675,21570,0,77
676,21600,0,63
677,21630,0,65
678,21660,1,66
679,21690,1,64
680,21720,1,65
681,21750,1,67
682,21780,1,68
683,21810,1,63
684,21840,1,67
685,21870,1,65
686,21900,1,68
687,21930,2,67
688,21960,2,64
689,21990,1,62
690,22020,0,68
691,22050,1,71
692,22080,1,66
693,22110,1,62
694,22140,1,66
695,22170,1,69
696,22200,1,63
697,22230,1,64
698,22260,1,64
699,22290,2,62
700,22320,2,63
701,22350,2,63
702,22380,2,65
703,22410,1,65
704,22440,1,71
705,22470,2,60
706,22500,2,62
707,22530,2,63
708,22560,2,62
709,22590,2,65
710,22620,2,63
711,22650,2,62
712,22680,2,63
713,22710,1,75
714,22740,0,66
715,22770,0,74
716,22800,0,86
717,22830,0,73
718,22860,0,70
719,22890,0,69
720,22920,0,72
721,22950,1,67
722,22980,1,65
723,23010,1,64
724,23040,1,62
725,23070,1,63
726,23100,1,61
727,23130,1,63
728,23160,2,60
729,23190,1,69
730,23220,1,62
731,23250,2,59
732,23280,1,62
