,TimeSec,SleepLVL,HR
0,30,0,59
1,60,0,61
2,90,0,59
3,120,0,60
4,150,0,59
5,180,0,59
6,210,0,54
7,240,0,55
8,270,0,58
9,300,0,55
10,330,0,54
11,360,0,54
12,390,0,54
13,420,0,55
14,450,0,55
15,480,0,69
16,510,0,59
17,540,0,53
18,570,0,52
19,600,0,56
20,630,0,53
21,660,0,53
22,690,0,53
23,720,0,52
24,750,0,53
25,780,0,53
26,810,0,54
27,840,0,51
28,870,0,52
29,900,0,50
30,930,0,52
31,960,0,57
32,990,0,52
33,1020,0,51
34,1050,0,52
35,1080,0,50
36,1110,0,50
37,1140,0,50
38,1170,0,53
39,1200,0,51
40,1230,0,51
41,1260,0,52
42,1290,0,50
43,1320,0,50
44,1350,0,51
45,1380,0,52
46,1410,0,53
47,1440,0,52
48,1470,0,52
49,1500,0,55
50,1530,0,52
51,1560,0,50
52,1590,0,52
53,1620,0,53
54,1650,0,50
55,1680,0,52
56,1710,0,61
57,1740,0,51
58,1770,0,50
59,1800,0,54
60,1830,0,57
61,1860,0,61
62,1890,0,50
63,1920,0,51
64,1950,0,52
65,1980,0,52
66,2010,0,52
67,2040,0,52
68,2070,0,52
69,2100,0,51
70,2130,0,52
71,2160,0,51
72,2190,0,52
73,2220,0,51
74,2250,0,50
75,2280,0,50
76,2310,0,51
77,2340,0,50
78,2370,0,50
79,2400,0,50
80,2430,0,50
81,2460,1,50
82,2490,1,50
83,2520,1,50
84,2550,1,50
85,2580,1,50
86,2610,1,50
87,2640,0,48
88,2670,1,47
89,2700,1,48
90,2730,1,50
91,2760,2,49
92,2790,1,49
93,2820,2,49
94,2850,2,50
95,2880,2,49
96,2910,2,50
97,2940,2,48
98,2970,2,48
99,3000,2,49
100,3030,2,49
101,3060,2,50
102,3090,2,49
103,3120,2,49
104,3150,2,50
105,3180,2,51
106,3210,2,50
107,3240,2,50
108,3270,2,51
109,3300,2,52
110,3330,2,52
111,3360,2,52
112,3390,2,53
113,3420,2,50
114,3450,2,52
115,3480,2,55
116,3510,0,49
117,3540,2,49
